Dataset_Index,user:masked_username,user:age_of_account_bins,user:verified,tweet:retweets_bins,tweet:favorites_bins,user:followers_bins,user:friends_bins,user:listed_bins,user:favorites_bins,user:statuses_bins,user:default_profile,user:default_profile_image,tweet:hour_bins,tweet:reply_status,tweet:quote_status
1718,username_1199,4,no_verified,0,0,0,1,1,1,1,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1719,username_1200,1,no_verified,0,2,1,0,1,2,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1721,username_1201,3,no_verified,0,0,3,1,2,4,4,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
1723,username_1202,2,no_verified,0,0,4,4,3,4,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1724,username_1203,4,no_verified,0,0,3,3,3,4,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1726,username_1204,1,no_verified,0,0,2,1,1,2,3,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1727,username_1205,4,no_verified,0,0,4,4,3,4,4,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1728,username_1206,3,no_verified,0,0,1,2,0,1,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1730,username_511,1,no_verified,0,2,4,1,3,4,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1731,username_1207,2,no_verified,0,0,4,0,3,4,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1732,username_1208,4,no_verified,0,2,3,3,2,4,2,no_default_profile,no_default_profile_image,1,no_reply,yes_quote
1733,username_1209,2,no_verified,0,0,1,0,0,2,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1735,username_1210,4,no_verified,0,0,1,0,1,1,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1736,username_1211,4,no_verified,0,0,3,3,3,3,3,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1737,username_1212,3,no_verified,0,0,3,2,2,3,4,no_default_profile,no_default_profile_image,3,no_reply,yes_quote
1738,username_1213,2,no_verified,0,0,2,2,0,0,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1739,username_1214,2,no_verified,0,1,3,2,1,3,3,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
1741,username_1215,3,no_verified,0,0,2,2,1,3,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1742,username_1216,2,no_verified,0,0,4,4,3,0,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1744,username_1217,0,no_verified,0,2,0,0,0,0,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
1747,username_1218,1,no_verified,0,2,4,4,3,4,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1748,username_810,2,no_verified,0,0,3,1,1,1,1,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1750,username_1169,3,no_verified,0,0,1,2,0,1,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1752,username_1219,1,no_verified,0,0,2,3,1,3,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1753,username_49,0,no_verified,0,0,4,0,3,0,4,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
1754,username_1220,2,no_verified,0,0,2,0,1,0,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1755,username_1221,0,no_verified,0,0,0,2,0,0,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
1758,username_1222,4,no_verified,0,2,4,4,3,4,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1759,username_1223,4,no_verified,0,0,1,1,1,1,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1760,username_1224,0,no_verified,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
1762,username_1225,1,no_verified,0,0,0,0,0,1,1,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1763,username_1226,1,no_verified,0,0,1,3,1,0,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1765,username_1227,4,no_verified,0,0,0,2,1,4,0,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1766,username_1228,1,no_verified,0,0,2,1,0,4,0,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1767,username_1229,1,no_verified,0,0,0,2,0,2,0,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1769,username_1230,1,no_verified,0,0,3,3,2,3,4,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
1770,username_1231,4,no_verified,0,0,0,0,0,0,0,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1771,username_1232,4,no_verified,0,0,1,2,2,3,3,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
1772,username_1233,3,no_verified,0,0,4,4,3,4,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1773,username_1234,4,no_verified,0,0,0,1,1,0,1,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1774,username_1235,4,no_verified,0,0,2,1,1,3,2,no_default_profile,no_default_profile_image,4,no_reply,yes_quote
1775,username_1236,0,no_verified,0,2,2,1,0,2,1,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
1776,username_30,1,no_verified,0,0,0,0,0,1,4,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
1777,username_1237,1,no_verified,0,0,3,1,2,4,4,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1778,username_1238,4,no_verified,0,0,3,2,3,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1780,username_1211,4,no_verified,0,0,3,3,3,3,3,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1781,username_1239,1,no_verified,0,0,2,1,2,2,3,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1782,username_1240,1,no_verified,0,1,3,3,2,4,3,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
1784,username_1241,4,no_verified,0,0,2,4,2,3,3,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1786,username_1242,2,no_verified,0,0,2,3,0,3,1,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1787,username_1069,3,no_verified,0,2,4,2,3,4,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1788,username_1243,3,no_verified,0,0,1,2,0,2,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1789,username_1244,3,no_verified,0,1,3,3,2,1,3,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
1790,username_1245,3,no_verified,0,0,2,3,2,3,1,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
1791,username_1246,0,no_verified,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
1792,username_1247,2,no_verified,0,0,0,1,0,2,0,no_default_profile,no_default_profile_image,2,no_reply,yes_quote
1793,username_1248,3,no_verified,0,0,4,4,2,1,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1794,username_1249,1,no_verified,0,0,1,0,0,1,0,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1798,username_1250,0,no_verified,0,0,3,3,1,2,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1799,username_1251,1,no_verified,0,0,4,4,3,3,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1801,username_1252,3,no_verified,0,0,2,1,2,1,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1803,username_1253,0,no_verified,0,0,0,2,0,2,0,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
1804,username_1254,3,no_verified,0,1,4,4,3,1,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1806,username_1255,0,no_verified,0,0,0,4,0,0,0,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
1807,username_1256,3,no_verified,0,0,3,3,3,3,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1809,username_1257,4,no_verified,0,0,4,4,3,1,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1811,username_1258,0,no_verified,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
1812,username_1259,1,no_verified,0,0,0,1,0,1,0,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1813,username_1260,4,no_verified,0,0,1,3,2,4,3,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1814,username_1261,0,no_verified,0,0,1,0,0,2,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1815,username_1262,1,no_verified,0,0,2,3,0,1,3,no_default_profile,no_default_profile_image,4,no_reply,yes_quote
1816,username_1263,0,no_verified,0,0,0,0,0,0,1,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1818,username_1264,2,no_verified,0,0,1,2,0,0,2,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1819,username_1265,1,no_verified,0,0,0,1,0,3,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1820,username_1266,0,no_verified,0,0,0,1,0,1,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1821,username_583,4,no_verified,0,0,1,4,0,0,1,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1822,username_1267,2,no_verified,0,0,4,4,3,0,3,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
1823,username_620,3,no_verified,0,2,4,1,3,2,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1824,username_1268,2,no_verified,0,2,2,0,2,4,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1825,username_1269,4,no_verified,0,0,3,2,3,4,4,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1827,username_1270,2,no_verified,0,2,2,4,2,4,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1828,username_1271,2,no_verified,0,0,3,3,1,3,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1830,username_1272,3,no_verified,0,0,4,4,1,3,4,yes_default_profile,no_default_profile_image,3,no_reply,yes_quote
1831,username_1273,4,no_verified,0,0,3,3,3,1,3,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1833,username_1274,0,no_verified,0,1,4,4,2,4,3,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
1834,username_562,4,no_verified,0,0,3,3,2,3,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1835,username_1275,0,no_verified,0,2,3,2,0,3,1,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
1837,username_511,1,no_verified,0,2,4,1,3,4,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1838,username_197,3,no_verified,0,0,1,2,1,2,2,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
1839,username_1276,3,no_verified,0,0,3,2,1,2,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1841,username_1277,1,no_verified,0,0,1,2,0,4,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1842,username_1278,3,no_verified,0,0,2,2,2,0,0,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1843,username_1279,2,no_verified,0,0,1,1,0,2,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1844,username_1280,4,no_verified,0,0,4,4,3,4,4,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1845,username_1281,2,no_verified,0,0,1,4,0,3,1,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1846,username_1282,2,no_verified,0,1,0,0,1,0,0,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1847,username_1283,3,no_verified,0,0,1,1,0,3,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1850,username_1284,2,no_verified,0,0,1,3,1,4,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1851,username_1285,1,no_verified,0,0,3,4,1,3,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1852,username_1286,3,no_verified,0,1,4,4,3,0,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1853,username_1287,0,no_verified,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
1856,username_1288,0,no_verified,0,2,2,1,0,0,1,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
1857,username_1289,4,no_verified,0,0,4,4,2,4,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1858,username_1290,0,no_verified,0,2,3,1,0,2,0,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
1859,username_1291,0,no_verified,0,2,2,3,0,3,1,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
1860,username_1292,2,no_verified,0,0,0,0,0,0,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1861,username_1293,2,no_verified,0,0,1,2,0,0,1,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1862,username_1294,0,no_verified,0,0,0,2,0,1,0,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
1863,username_1295,4,no_verified,0,0,2,1,3,2,4,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
1864,username_1296,0,no_verified,0,0,1,4,0,3,2,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
1866,username_1297,2,no_verified,0,0,4,4,1,4,4,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
1867,username_1298,2,no_verified,0,0,4,4,3,3,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1868,username_1299,4,no_verified,0,2,4,4,3,3,4,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1870,username_1300,0,no_verified,0,2,3,2,1,4,3,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
1871,username_1301,2,no_verified,0,0,1,0,1,2,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1872,username_1302,1,no_verified,0,2,1,0,0,2,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1873,username_1303,4,no_verified,0,2,3,1,2,1,1,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1876,username_1304,1,no_verified,0,1,2,1,0,2,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1879,username_1305,4,no_verified,0,0,3,1,3,4,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1880,username_1306,2,no_verified,0,0,3,2,1,3,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1881,username_1307,4,no_verified,0,0,4,3,3,3,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1882,username_1308,1,no_verified,0,2,1,2,0,1,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
1885,username_1309,2,no_verified,0,0,1,2,0,1,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1886,username_1310,2,no_verified,0,0,2,1,0,2,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1889,username_1311,0,no_verified,0,0,2,0,0,2,0,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1890,username_1312,2,no_verified,0,0,3,4,1,3,3,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
1891,username_1313,3,no_verified,0,0,2,3,2,4,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1892,username_1314,0,no_verified,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
1893,username_454,0,no_verified,0,0,2,2,0,1,1,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
1894,username_1315,2,no_verified,0,0,3,3,0,4,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1896,username_1316,0,no_verified,0,1,2,4,3,4,4,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1897,username_1317,1,no_verified,0,0,2,3,1,3,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1900,username_1318,4,no_verified,0,0,3,3,2,3,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1901,username_1319,2,no_verified,0,0,2,0,2,3,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1903,username_1320,3,no_verified,0,0,1,4,0,3,1,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
1904,username_1321,4,no_verified,0,0,4,4,3,3,4,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1905,username_1322,1,no_verified,0,2,4,4,2,4,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1906,username_1323,3,no_verified,0,0,3,2,1,1,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1907,username_1324,3,no_verified,0,0,2,1,0,4,4,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
1908,username_1325,1,no_verified,0,0,4,3,2,4,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1910,username_1326,1,no_verified,0,2,2,3,2,4,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1911,username_1327,2,no_verified,0,2,4,3,1,3,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1912,username_1328,2,no_verified,0,0,1,0,0,0,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1913,username_1329,2,no_verified,0,1,4,4,3,4,4,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1914,username_390,2,no_verified,0,0,4,4,0,1,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1915,username_1330,0,no_verified,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
1916,username_1331,4,no_verified,0,0,4,0,0,4,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1917,username_1332,2,no_verified,0,0,1,3,0,0,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
1919,username_1333,3,no_verified,0,0,1,2,0,0,3,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
1920,username_1334,3,no_verified,0,0,4,2,2,1,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1921,username_1335,3,no_verified,0,0,1,3,0,4,0,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1922,username_1336,4,no_verified,0,1,1,0,1,2,1,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1925,username_1337,4,no_verified,0,0,4,4,3,2,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1926,username_1338,2,no_verified,0,2,2,3,1,2,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1927,username_1339,3,no_verified,0,0,0,1,0,1,0,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1928,username_1340,0,no_verified,0,2,4,4,0,3,1,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
1929,username_1341,3,no_verified,0,2,4,4,3,2,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1930,username_27,2,no_verified,0,0,2,2,2,3,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1931,username_1342,4,no_verified,0,0,3,0,3,3,4,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1932,username_1343,3,no_verified,0,2,4,2,3,4,3,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1933,username_1344,4,no_verified,0,0,2,3,0,0,2,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1935,username_1345,0,no_verified,0,0,4,2,3,4,4,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1937,username_923,3,no_verified,0,0,4,3,3,4,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1938,username_1346,2,no_verified,0,0,2,2,1,0,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1939,username_1347,2,no_verified,0,1,4,4,2,4,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1940,username_1348,4,no_verified,0,0,2,2,1,3,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1942,username_1349,4,no_verified,0,0,3,3,3,3,4,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1947,username_1350,1,no_verified,0,0,3,0,2,3,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1950,username_1351,1,no_verified,0,0,0,0,0,1,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1951,username_1313,3,no_verified,0,0,2,3,2,4,3,no_default_profile,no_default_profile_image,0,no_reply,yes_quote
1953,username_1352,0,no_verified,0,0,2,1,0,1,0,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1956,username_1353,0,no_verified,0,2,4,0,1,3,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1957,username_1354,3,no_verified,0,2,4,4,2,3,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1958,username_1355,1,no_verified,0,0,4,4,1,4,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1959,username_1356,4,no_verified,0,0,4,3,2,3,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1960,username_1357,3,no_verified,0,0,2,0,1,0,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1961,username_1358,1,no_verified,0,0,1,3,0,2,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1962,username_1359,4,no_verified,0,0,0,3,0,3,0,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1963,username_1360,3,no_verified,0,0,2,4,2,4,2,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1964,username_1361,3,no_verified,0,0,1,1,3,0,1,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1969,username_1362,2,no_verified,0,0,2,2,2,2,1,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1971,username_1363,4,no_verified,0,2,2,3,2,4,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1972,username_1364,1,no_verified,0,0,2,2,0,3,1,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1973,username_1365,3,yes_verified,0,2,4,2,3,0,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1974,username_1366,2,no_verified,0,2,4,4,2,3,1,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1975,username_1367,2,no_verified,0,0,1,2,2,0,0,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1976,username_1368,2,no_verified,0,0,1,2,1,1,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1977,username_1369,2,no_verified,0,1,3,2,0,2,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1978,username_198,0,no_verified,0,0,3,0,1,0,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
1980,username_410,3,no_verified,0,0,3,0,2,4,4,no_default_profile,no_default_profile_image,4,no_reply,yes_quote
1983,username_184,2,no_verified,0,0,1,2,1,3,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1984,username_1370,1,no_verified,0,0,3,3,0,3,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1986,username_1371,2,no_verified,0,0,2,1,0,3,3,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1987,username_1372,1,no_verified,0,0,4,4,2,1,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1988,username_1373,0,no_verified,0,0,1,2,0,3,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
1990,username_1374,2,no_verified,0,0,1,2,2,3,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
1994,username_1375,1,no_verified,0,0,2,3,0,0,1,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1996,username_1376,0,no_verified,0,0,0,2,1,2,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1997,username_1377,2,no_verified,0,0,3,3,2,2,1,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1999,username_1378,0,no_verified,0,2,0,2,0,0,0,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
2000,username_1379,2,no_verified,0,0,2,1,0,2,1,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2001,username_1380,0,no_verified,0,0,1,4,0,0,0,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
2002,username_1381,3,no_verified,0,0,2,1,1,4,3,no_default_profile,no_default_profile_image,2,no_reply,yes_quote
2003,username_1382,3,no_verified,0,0,2,2,1,2,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2006,username_1383,1,no_verified,0,0,0,0,1,0,0,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
2008,username_1384,4,no_verified,0,0,3,4,3,1,4,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
2009,username_1385,1,no_verified,0,1,3,2,0,3,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2011,username_1386,3,no_verified,0,0,4,3,2,4,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2012,username_1387,0,no_verified,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
2016,username_1388,2,no_verified,0,0,4,4,3,2,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2017,username_1389,0,no_verified,0,0,0,0,0,0,0,yes_default_profile,yes_default_profile_image,2,yes_reply,no_quote
2018,username_1390,4,no_verified,0,0,3,2,2,1,3,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
2019,username_1226,1,no_verified,0,0,1,3,1,0,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2020,username_1224,0,no_verified,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2024,username_1391,1,no_verified,0,0,2,0,2,1,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2026,username_1391,1,no_verified,0,0,2,0,2,1,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2027,username_1392,2,no_verified,0,0,3,2,2,3,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2028,username_1393,2,no_verified,0,0,3,2,1,2,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2030,username_1394,3,no_verified,0,0,4,3,3,3,3,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
2032,username_1395,1,no_verified,0,0,2,2,0,4,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2034,username_246,3,no_verified,0,0,3,3,2,3,1,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
2035,username_1396,3,no_verified,0,0,2,3,1,1,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2036,username_1397,2,no_verified,0,0,3,3,2,3,4,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
2038,username_1398,0,no_verified,0,0,1,3,0,4,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2040,username_1399,3,no_verified,0,0,3,1,3,4,3,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
2042,username_1400,0,no_verified,0,0,2,3,0,3,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
2043,username_1401,2,no_verified,0,0,2,0,1,1,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2044,username_1402,3,no_verified,0,0,1,1,2,2,3,no_default_profile,no_default_profile_image,0,no_reply,yes_quote
2046,username_1403,0,no_verified,0,2,3,2,2,0,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2050,username_1404,3,no_verified,0,2,3,4,3,3,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2051,username_1405,2,no_verified,0,0,1,1,0,1,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
2052,username_1406,1,no_verified,0,0,0,0,0,0,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2053,username_1407,2,no_verified,0,0,4,3,2,2,4,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
2054,username_1408,1,no_verified,0,0,3,4,2,4,3,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2056,username_1409,2,no_verified,0,2,3,1,1,2,0,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2057,username_1410,3,no_verified,0,0,2,1,1,1,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2058,username_1411,2,no_verified,0,1,2,1,2,4,2,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2059,username_1412,3,no_verified,0,0,0,1,0,0,0,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2061,username_1413,3,no_verified,0,0,4,4,2,1,2,no_default_profile,no_default_profile_image,0,no_reply,yes_quote
2062,username_1414,3,no_verified,0,0,1,1,0,2,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2063,username_1415,3,no_verified,0,2,4,4,3,4,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
