Dataset_Index,user:masked_username,tweet:retweets_bins,tweet:favorites_bins,user:followers_bins,user:friends_bins,user:listed_bins,user:favorites_bins,user:statuses_bins,user:default_profile,user:default_profile_image,tweet:hour_bins,tweet:reply_status,tweet:quote_status
1959,username_96,0,0,1,1,3,1,0,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
1960,username_129,1,2,4,2,4,0,1,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
1961,username_532,1,2,2,3,2,4,1,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1964,username_533,0,0,4,4,4,3,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1965,username_415,0,0,0,0,0,0,3,yes_default_profile,yes_default_profile_image,2,no_reply,no_quote
1967,username_18,0,0,0,0,0,2,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1968,username_56,0,0,3,2,4,0,4,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
1971,username_69,0,0,1,2,1,4,2,no_default_profile,no_default_profile_image,0,no_reply,yes_quote
1972,username_18,0,0,0,0,0,2,2,no_default_profile,no_default_profile_image,5,no_reply,no_quote
1975,username_84,0,0,2,3,1,0,0,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1976,username_2,0,0,3,4,4,0,4,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
1977,username_36,0,0,2,2,3,1,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1978,username_43,1,2,4,2,4,2,3,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
1980,username_131,0,1,2,3,3,1,1,no_default_profile,no_default_profile_image,2,no_reply,yes_quote
1981,username_534,0,0,2,0,3,1,0,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1984,username_43,0,1,4,2,4,2,3,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
1985,username_535,0,0,0,2,0,3,1,no_default_profile,no_default_profile_image,5,no_reply,yes_quote
1986,username_50,0,0,3,4,4,1,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1987,username_536,0,0,3,4,3,4,4,no_default_profile,no_default_profile_image,5,no_reply,no_quote
1988,username_82,0,0,1,1,1,0,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
1989,username_537,0,0,0,0,0,0,0,yes_default_profile,yes_default_profile_image,4,yes_reply,no_quote
1990,username_13,0,0,0,0,0,0,1,no_default_profile,no_default_profile_image,5,yes_reply,no_quote
1993,username_538,0,0,3,3,4,3,0,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
1994,username_114,0,0,1,0,4,3,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1995,username_539,1,1,4,3,4,1,1,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
1996,username_540,1,1,4,3,3,4,3,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
1997,username_541,0,0,3,4,4,1,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1999,username_32,0,0,1,3,1,1,0,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
2001,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2002,username_6,0,0,2,3,3,0,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2003,username_542,0,0,3,4,4,4,4,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
2004,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2006,username_233,0,0,1,0,3,3,3,yes_default_profile,no_default_profile_image,1,no_reply,yes_quote
2008,username_543,1,2,2,2,3,1,0,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2014,username_544,0,0,4,4,4,4,3,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
2015,username_545,0,0,1,2,2,3,3,yes_default_profile,yes_default_profile_image,2,no_reply,no_quote
2016,username_546,0,0,3,4,1,4,2,no_default_profile,no_default_profile_image,5,yes_reply,no_quote
2017,username_547,1,2,4,4,4,4,4,no_default_profile,no_default_profile_image,4,no_reply,yes_quote
2018,username_548,0,0,2,3,3,1,0,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2019,username_169,0,0,1,0,2,0,4,no_default_profile,no_default_profile_image,5,no_reply,no_quote
2024,username_549,0,0,3,4,3,3,3,no_default_profile,no_default_profile_image,5,yes_reply,no_quote
2025,username_550,0,0,2,1,3,1,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2033,username_551,0,0,2,2,4,4,4,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
2037,username_84,0,0,2,3,1,0,0,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2038,username_13,0,0,0,0,0,0,1,no_default_profile,no_default_profile_image,5,yes_reply,no_quote
2039,username_552,0,0,1,2,3,1,3,no_default_profile,no_default_profile_image,0,no_reply,yes_quote
2040,username_84,0,0,2,3,1,0,0,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2042,username_553,0,0,0,0,0,1,0,no_default_profile,no_default_profile_image,5,no_reply,yes_quote
2043,username_554,0,0,1,0,2,4,3,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2044,username_8,0,0,2,2,3,4,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2045,username_555,0,0,1,1,0,1,0,yes_default_profile,no_default_profile_image,2,no_reply,yes_quote
2046,username_552,0,0,1,2,3,1,3,no_default_profile,no_default_profile_image,0,no_reply,yes_quote
2049,username_64,0,0,2,3,3,1,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2051,username_556,0,0,4,4,4,1,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2053,username_87,0,0,0,0,3,2,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2054,username_557,0,0,3,4,0,3,3,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2055,username_82,0,0,1,1,1,0,2,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2058,username_184,0,0,3,4,3,1,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2059,username_5,0,0,2,3,1,1,0,no_default_profile,no_default_profile_image,5,no_reply,no_quote
2060,username_558,1,0,4,4,4,4,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2061,username_559,0,0,0,1,0,1,0,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2063,username_322,0,0,1,2,0,1,0,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
2065,username_56,0,0,3,2,4,0,4,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2066,username_40,0,0,0,0,1,0,1,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
2068,username_560,0,0,2,3,2,1,2,no_default_profile,yes_default_profile_image,1,no_reply,no_quote
2069,username_561,0,0,3,4,3,0,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2070,username_98,0,1,2,2,3,1,0,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2072,username_18,0,0,0,0,0,2,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2074,username_562,1,2,0,0,0,0,0,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
2075,username_563,0,0,1,0,0,4,0,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2076,username_169,0,0,1,0,2,0,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2078,username_564,0,0,2,2,3,0,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2080,username_565,0,2,0,0,0,1,0,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
2081,username_15,1,1,3,3,4,1,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2082,username_40,0,0,0,0,1,0,1,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
2083,username_268,0,0,3,4,4,4,4,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
2084,username_15,0,2,3,3,4,1,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2086,username_6,0,0,2,3,3,0,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2087,username_566,1,2,4,4,3,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2089,username_2,0,0,3,4,4,0,4,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2091,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
2092,username_366,1,2,4,3,4,2,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2093,username_111,0,0,3,3,4,4,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2094,username_567,0,0,0,0,0,3,3,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2095,username_42,0,0,3,1,3,1,0,no_default_profile,no_default_profile_image,1,no_reply,yes_quote
2097,username_568,0,0,1,2,3,3,3,yes_default_profile,no_default_profile_image,3,no_reply,yes_quote
2098,username_94,0,0,4,4,4,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2099,username_569,1,2,4,3,4,1,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2100,username_570,0,0,3,4,4,0,3,no_default_profile,no_default_profile_image,2,no_reply,yes_quote
2105,username_571,0,1,2,4,3,3,0,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2108,username_572,0,1,3,4,3,3,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2109,username_573,0,0,3,4,2,0,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2111,username_574,1,2,3,4,4,3,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2115,username_575,1,2,2,3,3,2,0,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2116,username_82,0,0,1,1,1,0,2,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2118,username_62,0,0,2,3,0,1,0,yes_default_profile,no_default_profile_image,5,yes_reply,no_quote
2119,username_576,0,0,3,4,4,1,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2120,username_577,0,0,1,2,1,2,1,no_default_profile,no_default_profile_image,3,no_reply,yes_quote
2121,username_460,0,0,4,3,4,0,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2123,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2125,username_56,0,0,3,2,4,0,4,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
2127,username_273,1,0,3,0,3,2,3,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2128,username_123,0,1,0,1,0,1,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2130,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2131,username_98,0,2,2,2,3,1,0,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2132,username_2,0,0,3,4,4,0,4,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2133,username_578,1,1,4,3,4,0,4,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
2134,username_42,1,1,3,1,3,1,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2136,username_13,0,0,0,0,0,0,1,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
2137,username_84,0,0,2,3,1,0,0,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2139,username_13,0,0,0,0,0,0,1,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
2141,username_40,0,0,0,0,1,0,1,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
2142,username_18,0,0,0,0,0,2,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2144,username_125,1,1,4,3,4,3,3,no_default_profile,no_default_profile_image,0,no_reply,yes_quote
2145,username_32,0,1,1,3,1,1,0,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2146,username_579,0,0,4,4,2,4,1,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2147,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2148,username_580,0,0,3,4,2,4,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
2149,username_8,0,0,2,2,3,4,3,no_default_profile,no_default_profile_image,0,no_reply,yes_quote
2150,username_581,0,0,0,0,0,1,0,yes_default_profile,yes_default_profile_image,5,no_reply,no_quote
2151,username_18,0,0,0,0,0,2,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2152,username_185,0,0,0,0,1,0,3,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2153,username_582,1,2,4,4,4,3,3,yes_default_profile,no_default_profile_image,3,no_reply,yes_quote
2154,username_583,1,2,4,4,4,1,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2155,username_584,0,0,3,4,1,3,2,yes_default_profile,no_default_profile_image,4,no_reply,yes_quote
2156,username_22,1,2,4,2,4,3,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2158,username_585,1,2,3,4,1,4,3,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
2159,username_21,0,0,0,1,2,1,3,no_default_profile,no_default_profile_image,5,no_reply,no_quote
2161,username_586,0,2,1,2,2,3,0,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2163,username_587,0,0,1,3,1,2,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2165,username_384,0,0,0,0,0,1,0,yes_default_profile,no_default_profile_image,2,no_reply,yes_quote
2166,username_588,0,0,1,4,2,1,2,no_default_profile,yes_default_profile_image,3,yes_reply,no_quote
2167,username_15,1,1,3,3,4,1,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2168,username_2,0,0,3,4,4,0,4,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2169,username_589,0,0,3,4,0,3,2,yes_default_profile,no_default_profile_image,2,no_reply,yes_quote
2171,username_15,0,0,3,3,4,1,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2172,username_590,0,1,4,4,4,4,4,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2173,username_591,0,0,0,0,0,1,2,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2174,username_592,0,2,4,4,3,3,3,no_default_profile,no_default_profile_image,3,no_reply,yes_quote
2175,username_38,0,0,3,4,4,1,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2177,username_36,0,0,2,2,3,1,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2178,username_593,1,2,4,4,4,4,4,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
2179,username_159,0,0,1,0,3,0,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2181,username_594,0,0,1,3,2,3,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
2182,username_595,0,0,1,4,3,0,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2183,username_18,0,0,0,0,0,2,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2184,username_261,0,0,0,1,0,1,0,yes_default_profile,yes_default_profile_image,1,yes_reply,no_quote
2185,username_596,0,0,1,2,0,2,0,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
2186,username_597,0,0,1,1,2,4,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2187,username_18,0,0,0,0,0,2,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2190,username_73,1,2,3,4,4,3,4,no_default_profile,no_default_profile_image,5,no_reply,no_quote
2191,username_462,0,1,4,4,4,3,4,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
2193,username_14,0,0,2,2,3,1,0,no_default_profile,no_default_profile_image,5,no_reply,no_quote
2194,username_20,0,0,1,0,3,0,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2196,username_20,0,0,1,0,3,0,0,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2197,username_598,0,0,1,1,0,4,3,yes_default_profile,no_default_profile_image,3,no_reply,yes_quote
2198,username_599,0,0,2,3,1,1,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2200,username_367,0,0,0,0,1,0,1,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2201,username_22,1,2,4,2,4,3,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2202,username_268,0,2,3,4,4,4,4,no_default_profile,no_default_profile_image,5,yes_reply,no_quote
2203,username_82,0,0,1,1,1,0,2,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2204,username_600,0,0,3,4,4,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2206,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
2208,username_601,0,0,1,0,0,3,0,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
2209,username_181,0,0,1,2,1,0,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2210,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
2211,username_146,1,2,4,4,4,2,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2213,username_602,0,2,3,2,4,0,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2215,username_8,0,0,2,2,3,4,3,no_default_profile,no_default_profile_image,5,no_reply,no_quote
2216,username_18,0,0,0,0,0,2,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2217,username_603,0,0,2,3,1,2,2,no_default_profile,no_default_profile_image,5,no_reply,no_quote
2218,username_604,0,0,1,2,2,1,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2219,username_605,0,0,1,1,2,0,0,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2220,username_345,0,0,1,3,1,0,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2222,username_500,0,0,3,4,2,2,4,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2223,username_56,0,0,3,2,4,0,4,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2224,username_606,0,0,1,2,0,3,2,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2225,username_607,1,2,4,4,4,4,4,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2227,username_2,0,0,3,4,4,0,4,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2228,username_98,0,2,2,2,3,1,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2229,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2230,username_608,0,0,3,4,4,4,4,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2231,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
2232,username_14,0,0,2,2,3,1,0,no_default_profile,no_default_profile_image,5,no_reply,no_quote
2233,username_103,0,1,3,2,4,2,4,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2234,username_609,0,0,2,3,2,4,4,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2236,username_610,1,2,4,4,4,4,4,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2239,username_338,1,2,4,2,4,1,2,no_default_profile,no_default_profile_image,5,no_reply,no_quote
2240,username_14,0,0,2,2,3,1,0,no_default_profile,no_default_profile_image,5,yes_reply,no_quote
2241,username_611,0,0,1,3,3,1,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2243,username_612,1,0,3,4,4,2,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2244,username_613,0,0,0,0,0,0,0,yes_default_profile,yes_default_profile_image,4,no_reply,no_quote
2249,username_614,0,0,1,3,2,1,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2250,username_615,0,0,2,2,3,3,1,no_default_profile,no_default_profile_image,5,yes_reply,no_quote
2252,username_2,1,1,3,4,4,0,4,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2253,username_169,0,0,1,0,2,0,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2255,username_616,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2256,username_617,0,0,2,3,3,4,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2257,username_618,0,0,3,4,3,4,4,no_default_profile,no_default_profile_image,2,no_reply,yes_quote
2259,username_619,1,2,4,4,4,1,1,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2260,username_84,0,0,2,3,1,0,0,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2261,username_18,0,0,0,0,0,2,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2262,username_620,0,0,1,0,3,0,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2265,username_621,0,0,4,4,3,4,3,yes_default_profile,no_default_profile_image,5,yes_reply,no_quote
2266,username_84,0,0,2,3,1,0,0,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2270,username_415,0,0,0,0,0,0,3,yes_default_profile,yes_default_profile_image,2,no_reply,no_quote
2271,username_18,0,0,0,0,0,2,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2272,username_622,1,2,2,1,2,3,3,no_default_profile,no_default_profile_image,2,no_reply,yes_quote
2274,username_623,0,0,3,4,3,3,2,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2275,username_624,0,0,3,4,4,4,4,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2276,username_8,0,0,2,2,3,4,3,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
2277,username_113,0,0,2,4,3,2,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2279,username_625,1,2,4,4,4,4,3,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2280,username_10,0,0,4,4,4,3,4,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
2282,username_460,0,0,4,3,4,0,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2287,username_179,0,0,3,3,4,2,1,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2288,username_82,0,0,1,1,1,0,2,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2289,username_125,1,2,4,3,4,3,3,no_default_profile,no_default_profile_image,2,no_reply,yes_quote
2291,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
2293,username_8,0,0,2,2,3,4,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2294,username_626,1,2,4,4,1,2,3,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
2295,username_14,0,0,2,2,3,1,0,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2296,username_627,0,0,1,2,2,1,0,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
2297,username_628,0,0,3,3,4,4,4,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2299,username_11,0,0,1,0,3,3,4,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2300,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2301,username_129,1,2,4,2,4,0,1,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2302,username_629,0,0,3,4,3,4,4,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
2303,username_18,0,0,0,0,0,2,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2304,username_630,0,0,3,3,4,4,4,no_default_profile,no_default_profile_image,3,no_reply,yes_quote
2306,username_106,1,2,4,3,4,1,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2307,username_301,0,0,2,4,2,3,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
2308,username_96,0,0,1,1,3,1,0,yes_default_profile,no_default_profile_image,5,yes_reply,no_quote
2309,username_8,0,0,2,2,3,4,3,no_default_profile,no_default_profile_image,5,no_reply,no_quote
2310,username_169,0,0,1,0,2,0,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2311,username_631,1,2,1,3,3,3,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
2312,username_1,0,0,1,1,3,3,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2313,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2315,username_98,0,2,2,2,3,1,0,no_default_profile,no_default_profile_image,0,no_reply,yes_quote
2317,username_632,0,0,2,3,4,3,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2318,username_633,0,1,3,4,4,1,2,no_default_profile,no_default_profile_image,5,no_reply,no_quote
2319,username_634,0,0,2,3,3,4,3,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
2320,username_99,1,2,2,3,3,4,4,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2321,username_635,0,0,2,4,2,4,2,yes_default_profile,no_default_profile_image,3,no_reply,yes_quote
2322,username_636,0,0,1,3,2,4,3,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2324,username_637,0,0,1,3,2,1,0,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2325,username_131,0,0,2,3,3,1,1,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
2327,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2328,username_638,1,2,4,2,4,1,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2329,username_107,0,0,3,2,3,0,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2330,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2332,username_2,0,0,3,4,4,0,4,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2333,username_8,0,0,2,2,3,4,3,no_default_profile,no_default_profile_image,5,yes_reply,no_quote
2334,username_121,0,0,1,2,1,0,0,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2335,username_639,0,0,1,2,3,1,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2336,username_409,0,0,2,4,3,2,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2339,username_42,1,1,3,1,3,1,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2340,username_640,0,0,3,4,2,4,4,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
2342,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2343,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2344,username_179,1,0,3,3,4,2,1,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2345,username_641,0,0,2,2,3,3,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2346,username_642,0,0,1,0,3,1,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2347,username_159,0,0,1,0,3,0,4,no_default_profile,no_default_profile_image,5,no_reply,no_quote
2348,username_643,0,0,2,3,4,0,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2351,username_82,0,0,1,1,1,0,2,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2352,username_131,1,2,2,3,3,1,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2353,username_133,0,0,1,1,1,1,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2354,username_8,0,0,2,2,3,4,3,no_default_profile,no_default_profile_image,0,no_reply,yes_quote
2355,username_2,0,0,3,4,4,0,4,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2357,username_345,0,0,1,3,1,0,3,no_default_profile,no_default_profile_image,5,no_reply,no_quote
2358,username_2,0,0,3,4,4,0,4,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
2360,username_526,0,0,2,3,2,4,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2361,username_6,0,0,2,3,3,0,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2362,username_329,0,0,2,0,2,0,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2364,username_8,0,0,2,2,3,4,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2365,username_644,0,0,0,0,0,0,0,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2367,username_645,1,2,4,4,4,3,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2369,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
