Dataset_Index,user:masked_username,tweet:retweets_bins,tweet:favorites_bins,user:followers_bins,user:friends_bins,user:listed_bins,user:favorites_bins,user:statuses_bins,user:default_profile,user:default_profile_image,tweet:hour_bins,tweet:reply_status,tweet:quote_status
mexa3t_es_1190,username_846,0,0,0,0,0,2,3,no_default_profile,no_default_profile_image,2,no_reply,yes_quote
mexa3t_es_1191,username_847,0,0,1,2,0,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1196,username_353,0,0,0,1,3,4,3,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1198,username_848,0,0,0,1,3,0,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1199,username_849,0,0,1,4,3,4,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1200,username_850,0,0,0,1,0,4,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1201,username_227,0,1,0,2,1,1,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1202,username_851,0,0,0,3,1,2,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1203,username_852,0,2,0,2,2,3,1,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1204,username_853,0,0,0,1,0,1,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1205,username_854,0,0,0,2,0,1,1,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1206,username_855,0,2,1,4,3,3,2,no_default_profile,no_default_profile_image,1,no_reply,yes_quote
mexa3t_es_1207,username_856,0,0,0,0,0,1,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1210,username_857,0,0,1,3,3,0,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1212,username_858,0,2,1,4,3,3,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1213,username_859,0,0,1,4,3,0,3,yes_default_profile,yes_default_profile_image,1,no_reply,yes_quote
mexa3t_es_1214,username_860,0,0,0,4,0,0,0,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
mexa3t_es_1215,username_861,0,2,1,2,3,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1216,username_862,0,0,1,4,3,3,4,no_default_profile,no_default_profile_image,0,no_reply,yes_quote
mexa3t_es_1217,username_863,0,0,1,4,3,0,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1218,username_864,0,1,0,3,1,3,1,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1219,username_865,0,0,0,0,0,0,0,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1220,username_866,0,0,0,1,1,0,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1221,username_867,0,0,1,4,3,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1222,username_868,0,2,1,3,1,3,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1223,username_869,0,0,0,2,3,1,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1224,username_870,0,1,1,4,0,1,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1225,username_871,0,0,0,1,0,3,1,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
mexa3t_es_1226,username_830,0,0,1,4,3,2,4,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1228,username_872,0,0,0,0,2,0,0,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1229,username_873,0,0,0,0,1,0,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1230,username_874,0,0,1,0,1,0,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1231,username_875,0,1,1,0,3,1,3,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
mexa3t_es_1232,username_876,0,2,1,4,3,2,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1233,username_877,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
mexa3t_es_1234,username_878,0,2,1,2,3,3,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1235,username_879,0,1,1,4,3,4,4,no_default_profile,no_default_profile_image,0,no_reply,yes_quote
mexa3t_es_1236,username_880,0,0,1,4,3,1,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1238,username_579,0,0,0,1,1,0,2,no_default_profile,no_default_profile_image,1,no_reply,yes_quote
mexa3t_es_1240,username_881,0,0,1,4,2,2,3,no_default_profile,no_default_profile_image,1,no_reply,yes_quote
mexa3t_es_1242,username_882,0,0,1,4,3,2,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1244,username_883,0,0,0,2,0,2,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1245,username_884,0,2,1,4,0,3,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1246,username_885,0,0,0,2,0,1,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1247,username_886,0,1,1,2,1,3,4,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
mexa3t_es_1248,username_887,0,0,1,3,0,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1250,username_888,0,0,1,2,2,2,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1252,username_889,0,0,1,1,1,1,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1253,username_890,0,0,0,0,0,2,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1255,username_891,0,0,0,1,0,2,0,yes_default_profile,no_default_profile_image,1,no_reply,yes_quote
mexa3t_es_1256,username_892,0,0,0,1,0,1,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1257,username_893,0,2,1,4,2,3,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1259,username_894,0,0,0,0,0,1,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1261,username_895,0,0,1,4,1,4,3,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1263,username_896,0,2,1,3,3,1,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1264,username_897,0,0,1,2,3,2,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1265,username_898,0,0,0,3,1,3,1,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1266,username_899,0,0,0,1,0,0,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1267,username_900,0,2,1,2,1,1,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1268,username_901,0,0,1,4,2,2,3,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1270,username_902,0,1,0,0,0,1,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1271,username_903,0,0,1,3,1,1,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1272,username_904,0,0,0,3,0,2,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1273,username_905,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1274,username_906,0,2,1,2,2,1,0,no_default_profile,no_default_profile_image,2,no_reply,yes_quote
mexa3t_es_1275,username_907,0,0,0,3,1,1,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1276,username_908,0,2,0,0,1,1,2,no_default_profile,no_default_profile_image,2,no_reply,yes_quote
mexa3t_es_1278,username_909,0,0,1,4,2,3,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1279,username_910,0,0,0,0,0,0,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1280,username_911,0,2,1,4,3,2,1,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1282,username_912,0,0,1,0,3,0,4,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1283,username_913,0,0,1,0,2,3,1,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1284,username_914,0,2,1,3,3,4,4,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
mexa3t_es_1285,username_915,0,2,0,1,0,0,0,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1286,username_916,0,0,0,0,0,0,0,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1287,username_917,0,0,0,0,0,0,4,no_default_profile,yes_default_profile_image,0,no_reply,no_quote
mexa3t_es_1288,username_918,0,0,1,0,1,2,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1290,username_111,0,2,1,4,3,4,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1293,username_919,0,2,1,2,3,2,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1295,username_920,0,0,0,2,2,0,4,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1298,username_921,0,0,1,3,1,2,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1299,username_922,0,2,1,0,0,1,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1300,username_923,0,0,0,3,1,1,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1301,username_924,0,2,1,4,2,2,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1302,username_925,0,0,1,3,0,4,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1303,username_926,0,2,1,3,3,2,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1304,username_927,0,0,0,0,0,2,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1306,username_928,0,0,0,0,1,0,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1309,username_929,0,0,0,0,1,4,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1312,username_777,0,2,1,2,2,3,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1313,username_930,0,0,0,1,1,2,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1315,username_931,0,2,0,1,0,4,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1316,username_932,0,0,1,1,1,1,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1318,username_933,0,2,1,4,2,4,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1319,username_934,0,0,0,0,0,2,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1322,username_935,0,1,1,4,3,3,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1324,username_936,0,0,1,2,0,0,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1327,username_937,0,0,0,3,1,0,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1328,username_938,0,0,1,3,0,2,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1329,username_939,0,0,1,3,1,1,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1330,username_940,0,0,0,2,0,3,2,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1331,username_941,0,0,0,3,0,3,1,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1332,username_942,0,0,1,4,0,2,0,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1333,username_943,0,2,1,0,3,3,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1334,username_944,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1335,username_945,0,0,1,4,2,2,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1336,username_946,0,0,0,0,1,1,0,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
mexa3t_es_1341,username_947,0,0,1,2,1,2,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1342,username_948,0,1,0,1,2,1,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1343,username_949,0,0,0,1,0,2,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1344,username_950,0,1,1,0,2,2,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1347,username_951,0,1,0,2,1,2,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1348,username_952,0,0,0,1,0,0,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1349,username_953,0,0,1,2,2,1,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1350,username_954,0,0,0,3,1,3,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1351,username_955,0,2,1,0,0,4,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1353,username_956,0,0,1,1,2,3,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1354,username_957,0,0,1,2,1,2,2,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1355,username_958,0,2,1,1,3,0,0,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1356,username_959,0,0,0,0,0,0,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1357,username_960,0,0,1,4,3,4,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1358,username_961,0,0,1,4,1,3,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1359,username_962,0,0,0,3,0,2,1,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1360,username_963,0,0,0,1,0,0,0,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1361,username_964,0,0,1,4,1,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1362,username_965,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
mexa3t_es_1363,username_966,0,0,0,0,0,1,1,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1364,username_967,0,0,0,1,2,2,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1366,username_968,0,0,0,3,2,1,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1367,username_969,0,0,1,4,3,3,4,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1368,username_970,0,2,1,3,1,3,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1369,username_971,0,2,1,1,3,1,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1370,username_972,0,0,0,3,0,1,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1373,username_973,0,1,0,2,1,1,0,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1374,username_974,0,2,0,0,0,3,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1375,username_975,0,0,1,2,2,1,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1376,username_976,0,0,0,0,1,0,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1377,username_977,0,0,0,0,1,0,1,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1378,username_978,0,2,1,0,2,1,1,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1379,username_979,0,0,0,1,0,1,0,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1380,username_980,0,2,0,1,1,1,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1382,username_981,0,0,0,2,2,3,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1383,username_982,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1384,username_983,0,1,0,3,0,4,1,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1385,username_984,0,1,1,4,3,4,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1387,username_985,0,0,0,0,2,2,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1388,username_986,0,1,1,1,3,4,4,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
mexa3t_es_1390,username_987,0,2,0,3,0,3,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1391,username_988,0,1,1,3,0,1,1,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1393,username_989,0,1,1,3,2,4,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1394,username_990,0,0,1,0,2,1,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1396,username_991,0,0,0,0,0,0,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1397,username_992,0,0,1,2,2,0,3,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
mexa3t_es_1398,username_993,0,0,1,2,3,2,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1399,username_994,0,2,1,2,3,4,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1402,username_382,0,2,1,3,3,4,4,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
mexa3t_es_1403,username_995,0,0,1,4,3,3,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1404,username_996,0,1,0,3,0,0,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1405,username_997,0,0,1,2,0,3,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1407,username_998,0,0,1,2,0,0,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1408,username_999,0,0,0,1,0,3,1,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
mexa3t_es_1409,username_1000,0,1,0,1,0,1,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1410,username_1001,0,2,0,1,0,0,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1411,username_1002,0,1,0,3,0,2,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1412,username_1003,0,1,1,2,3,4,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1414,username_1004,0,2,1,3,0,2,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1415,username_1005,0,0,0,2,2,1,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1416,username_605,0,2,1,3,3,1,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1417,username_1006,0,2,0,1,1,2,1,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1418,username_1007,0,0,0,0,0,0,0,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1419,username_870,0,0,1,4,0,1,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1420,username_267,0,0,1,3,3,3,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1421,username_1008,0,2,1,0,3,1,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1422,username_985,0,0,0,0,2,2,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1423,username_1009,0,0,1,4,2,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1424,username_1010,0,0,0,2,0,1,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1425,username_1011,0,0,0,1,0,2,1,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1426,username_1012,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1427,username_1013,0,2,0,1,0,1,0,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1429,username_1014,0,2,1,3,0,2,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1430,username_1015,0,0,0,1,1,0,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1431,username_1016,0,0,0,0,3,0,1,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1432,username_1017,0,0,0,0,0,0,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1433,username_1018,0,0,0,0,0,0,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1435,username_1019,0,2,1,3,1,4,3,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
mexa3t_es_1438,username_1020,0,0,1,2,0,1,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1439,username_1021,0,0,0,3,3,3,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1441,username_1022,0,1,1,1,1,2,1,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1444,username_1023,0,0,0,0,2,0,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1446,username_1024,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1447,username_1025,0,0,1,0,3,0,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1448,username_1026,0,0,1,3,1,3,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1449,username_1027,0,2,1,1,3,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1450,username_1028,0,2,0,0,0,2,1,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1451,username_1029,0,0,1,2,2,2,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1452,username_1030,0,0,0,0,0,2,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1453,username_1031,0,2,1,2,0,3,2,no_default_profile,no_default_profile_image,1,no_reply,yes_quote
mexa3t_es_1454,username_1032,0,0,0,0,0,0,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1455,username_1033,0,2,0,2,0,0,0,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
mexa3t_es_1456,username_1034,0,0,1,3,2,2,2,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
mexa3t_es_1457,username_1035,0,2,1,2,1,3,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1458,username_1036,0,0,0,2,1,0,1,no_default_profile,no_default_profile_image,1,no_reply,yes_quote
mexa3t_es_1459,username_1037,0,0,0,3,0,1,1,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
mexa3t_es_1460,username_1038,0,0,0,4,0,3,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1461,username_1039,0,0,1,4,3,0,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1462,username_1040,0,0,0,3,0,1,0,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
mexa3t_es_1464,username_1041,0,0,1,4,3,2,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1465,username_1042,0,0,1,0,3,2,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1467,username_1043,0,0,0,1,0,3,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1468,username_1044,0,0,1,4,3,1,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1469,username_1045,0,2,1,2,2,3,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1471,username_1046,0,2,1,4,3,2,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1472,username_445,0,0,1,4,3,1,4,yes_default_profile,no_default_profile_image,0,no_reply,yes_quote
mexa3t_es_1473,username_1047,0,2,1,4,2,2,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1474,username_1048,0,2,1,1,3,3,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1475,username_1049,0,2,1,3,3,3,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1476,username_1050,0,0,1,3,0,0,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1477,username_1051,0,0,1,3,1,2,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1478,username_1052,0,0,1,4,2,0,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1479,username_1053,0,0,1,4,3,3,4,no_default_profile,no_default_profile_image,0,no_reply,yes_quote
mexa3t_es_1481,username_1054,0,2,0,1,0,1,0,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1483,username_1055,0,0,1,2,1,3,1,no_default_profile,no_default_profile_image,0,no_reply,yes_quote
mexa3t_es_1484,username_1056,0,0,0,0,0,0,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1488,username_1057,0,1,0,0,0,1,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1489,username_1058,0,0,0,2,1,0,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1490,username_1059,0,0,1,3,3,3,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1494,username_1060,0,0,0,3,1,2,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1495,username_1061,0,0,0,0,0,3,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1496,username_1062,0,0,0,0,0,1,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1498,username_1063,0,0,1,1,2,3,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1501,username_1064,0,0,0,1,2,4,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1502,username_1065,0,0,0,0,1,3,2,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1503,username_1066,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
mexa3t_es_1504,username_1067,0,0,0,2,2,4,3,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
mexa3t_es_1505,username_1068,0,2,1,4,3,4,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1506,username_442,0,0,1,4,3,1,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
mexa3t_es_1507,username_1069,0,0,1,2,2,4,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
mexa3t_es_1508,username_1070,0,0,0,2,1,1,3,no_default_profile,no_default_profile_image,0,no_reply,yes_quote
mexa3t_es_1510,username_1071,0,0,0,0,0,0,0,no_default_profile,no_default_profile_image,2,no_reply,no_quote
mexa3t_es_1511,username_1072,0,2,1,2,2,3,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
