Dataset_Index,user:masked_username,tweet:retweets_bins,tweet:favorites_bins,user:followers_bins,user:friends_bins,user:listed_bins,user:favorites_bins,user:statuses_bins,user:default_profile,user:default_profile_image,tweet:hour_bins,tweet:reply_status,tweet:quote_status
hasoc_en_1341,username_985,0,0,1,1,0,1,1,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
hasoc_en_1342,username_358,0,0,4,4,3,0,4,no_default_profile,no_default_profile_image,9,no_reply,no_quote
hasoc_en_1343,username_986,0,0,1,1,1,3,2,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
hasoc_en_1344,username_987,1,2,0,1,0,1,0,yes_default_profile,no_default_profile_image,7,no_reply,no_quote
hasoc_en_1345,username_988,0,0,0,1,0,2,1,yes_default_profile,yes_default_profile_image,4,no_reply,no_quote
hasoc_en_1346,username_472,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,5,yes_reply,no_quote
hasoc_en_1347,username_989,0,0,4,4,2,4,4,no_default_profile,no_default_profile_image,0,no_reply,yes_quote
hasoc_en_1348,username_990,0,0,0,1,0,1,1,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
hasoc_en_1349,username_486,0,0,0,0,0,1,1,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
hasoc_en_1350,username_991,0,0,4,4,3,4,3,yes_default_profile,no_default_profile_image,4,no_reply,yes_quote
hasoc_en_1351,username_992,0,0,3,4,3,4,4,no_default_profile,no_default_profile_image,7,yes_reply,no_quote
hasoc_en_1352,username_993,1,1,1,2,0,2,0,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
hasoc_en_1353,username_994,0,1,4,4,3,4,4,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
hasoc_en_1354,username_995,0,0,3,3,3,4,3,no_default_profile,no_default_profile_image,7,yes_reply,no_quote
hasoc_en_1355,username_996,0,0,3,3,3,2,2,yes_default_profile,no_default_profile_image,7,no_reply,yes_quote
hasoc_en_1356,username_583,0,0,4,4,2,3,3,yes_default_profile,no_default_profile_image,5,yes_reply,no_quote
hasoc_en_1357,username_31,0,0,3,4,2,4,4,no_default_profile,no_default_profile_image,7,yes_reply,no_quote
hasoc_en_1358,username_337,0,1,1,1,0,2,1,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
hasoc_en_1361,username_997,0,0,2,3,2,4,3,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
hasoc_en_1363,username_998,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
hasoc_en_1364,username_540,0,0,3,2,2,3,3,no_default_profile,no_default_profile_image,9,no_reply,yes_quote
hasoc_en_1366,username_999,0,1,4,3,3,0,4,no_default_profile,no_default_profile_image,7,no_reply,no_quote
hasoc_en_1367,username_1000,0,0,1,1,0,1,1,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
hasoc_en_1368,username_56,0,0,3,4,2,4,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
hasoc_en_1369,username_1001,0,0,1,1,2,3,3,no_default_profile,no_default_profile_image,6,no_reply,no_quote
hasoc_en_1370,username_806,0,0,2,0,1,1,3,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
hasoc_en_1371,username_1002,0,0,3,2,2,4,3,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
hasoc_en_1373,username_165,0,0,4,4,2,4,4,yes_default_profile,no_default_profile_image,5,yes_reply,no_quote
hasoc_en_1374,username_56,0,0,3,4,2,4,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
hasoc_en_1375,username_1003,1,2,1,0,0,2,1,no_default_profile,no_default_profile_image,7,no_reply,no_quote
hasoc_en_1376,username_1004,0,2,3,3,2,4,3,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
hasoc_en_1377,username_1005,0,1,1,2,1,2,1,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
hasoc_en_1378,username_1006,0,0,2,2,3,3,3,no_default_profile,no_default_profile_image,4,no_reply,yes_quote
hasoc_en_1379,username_1007,0,0,0,0,0,3,0,yes_default_profile,no_default_profile_image,1,no_reply,yes_quote
hasoc_en_1380,username_1008,0,1,2,3,0,3,1,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
hasoc_en_1381,username_1009,0,0,0,0,0,0,1,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
hasoc_en_1382,username_1010,0,0,1,2,1,2,2,yes_default_profile,no_default_profile_image,7,yes_reply,no_quote
hasoc_en_1383,username_1011,0,0,1,2,0,0,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
hasoc_en_1385,username_1012,1,0,1,0,1,0,0,no_default_profile,no_default_profile_image,2,no_reply,no_quote
hasoc_en_1386,username_337,0,0,1,1,0,2,1,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
hasoc_en_1387,username_1013,1,2,4,1,3,1,4,no_default_profile,no_default_profile_image,6,no_reply,no_quote
hasoc_en_1388,username_1014,0,2,1,0,0,2,0,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
hasoc_en_1389,username_1015,0,1,1,1,0,0,0,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
hasoc_en_1390,username_1016,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,8,no_reply,no_quote
hasoc_en_1391,username_1017,0,0,0,0,0,1,1,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
hasoc_en_1392,username_1018,1,2,3,3,2,3,3,no_default_profile,no_default_profile_image,8,no_reply,yes_quote
hasoc_en_1393,username_1019,0,0,2,1,2,2,2,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
hasoc_en_1394,username_1020,0,0,2,2,2,0,2,no_default_profile,no_default_profile_image,5,no_reply,no_quote
hasoc_en_1395,username_486,0,0,0,0,0,1,1,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
hasoc_en_1396,username_1021,0,0,3,2,2,2,2,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
hasoc_en_1397,username_1022,0,0,2,3,0,2,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
hasoc_en_1398,username_1023,1,2,3,0,1,3,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
hasoc_en_1399,username_1024,0,0,0,1,0,1,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
hasoc_en_1400,username_1025,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
hasoc_en_1401,username_1026,0,0,2,3,1,3,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
hasoc_en_1402,username_1027,0,0,1,2,0,2,1,yes_default_profile,yes_default_profile_image,5,yes_reply,no_quote
hasoc_en_1403,username_1028,1,2,0,0,0,2,1,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
hasoc_en_1405,username_1029,0,1,1,1,0,2,1,yes_default_profile,no_default_profile_image,8,yes_reply,no_quote
hasoc_en_1406,username_1030,0,0,3,4,1,4,4,yes_default_profile,no_default_profile_image,6,yes_reply,no_quote
hasoc_en_1407,username_1031,1,2,4,0,2,4,4,yes_default_profile,no_default_profile_image,6,yes_reply,no_quote
hasoc_en_1408,username_1032,0,0,1,1,0,0,0,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
hasoc_en_1410,username_1033,0,0,2,1,2,0,0,no_default_profile,no_default_profile_image,4,no_reply,no_quote
hasoc_en_1411,username_1034,0,0,0,1,0,1,0,no_default_profile,no_default_profile_image,6,no_reply,no_quote
hasoc_en_1414,username_1035,0,0,0,1,0,1,0,yes_default_profile,no_default_profile_image,9,yes_reply,no_quote
hasoc_en_1415,username_1036,0,0,2,1,2,3,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
hasoc_en_1416,username_1037,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
hasoc_en_1418,username_1038,0,1,2,2,2,3,2,yes_default_profile,no_default_profile_image,6,no_reply,no_quote
hasoc_en_1419,username_1039,0,0,4,4,2,4,3,yes_default_profile,no_default_profile_image,8,yes_reply,no_quote
hasoc_en_1421,username_1040,0,0,2,2,2,2,2,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
hasoc_en_1422,username_56,0,0,3,4,2,4,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
hasoc_en_1423,username_56,0,0,3,4,2,4,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
hasoc_en_1424,username_1041,1,2,0,1,0,0,0,yes_default_profile,no_default_profile_image,7,no_reply,no_quote
hasoc_en_1425,username_1042,0,0,0,0,0,1,1,yes_default_profile,no_default_profile_image,6,yes_reply,no_quote
hasoc_en_1426,username_1043,0,0,3,3,0,4,3,no_default_profile,no_default_profile_image,8,yes_reply,yes_quote
hasoc_en_1427,username_1044,0,0,4,4,3,2,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
hasoc_en_1429,username_599,0,0,4,4,2,4,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
hasoc_en_1431,username_1045,0,0,2,2,1,3,2,no_default_profile,no_default_profile_image,8,yes_reply,no_quote
hasoc_en_1432,username_1046,0,0,1,0,1,1,2,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
hasoc_en_1433,username_1047,0,0,0,2,0,0,2,no_default_profile,no_default_profile_image,8,no_reply,no_quote
hasoc_en_1434,username_1048,0,0,2,3,0,3,2,no_default_profile,no_default_profile_image,7,yes_reply,no_quote
hasoc_en_1435,username_334,0,1,4,4,3,2,2,yes_default_profile,no_default_profile_image,5,yes_reply,no_quote
hasoc_en_1436,username_1049,0,0,2,0,3,3,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
hasoc_en_1437,username_1050,0,0,2,3,1,2,1,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
hasoc_en_1438,username_1051,0,0,0,0,0,1,0,yes_default_profile,no_default_profile_image,5,yes_reply,no_quote
hasoc_en_1439,username_661,0,1,4,4,3,0,4,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
hasoc_en_1440,username_1052,0,0,0,1,0,1,1,yes_default_profile,no_default_profile_image,9,yes_reply,no_quote
hasoc_en_1441,username_1053,1,2,0,1,0,0,0,no_default_profile,no_default_profile_image,3,no_reply,no_quote
hasoc_en_1442,username_1054,0,0,4,4,3,4,4,no_default_profile,no_default_profile_image,5,yes_reply,no_quote
hasoc_en_1444,username_1055,0,1,4,0,3,0,3,no_default_profile,no_default_profile_image,8,no_reply,no_quote
hasoc_en_1445,username_1056,0,0,1,3,1,4,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
hasoc_en_1446,username_1057,0,0,3,3,0,4,2,yes_default_profile,no_default_profile_image,7,no_reply,yes_quote
hasoc_en_1447,username_1058,0,0,2,1,2,0,3,no_default_profile,no_default_profile_image,2,no_reply,yes_quote
hasoc_en_1448,username_1059,0,0,0,0,0,1,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
hasoc_en_1449,username_1060,0,0,0,1,0,0,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
hasoc_en_1450,username_56,0,0,3,4,2,4,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
hasoc_en_1451,username_1061,0,2,4,4,2,4,4,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
hasoc_en_1452,username_1062,0,0,0,1,0,0,0,yes_default_profile,yes_default_profile_image,4,no_reply,no_quote
hasoc_en_1453,username_540,0,0,3,2,2,3,3,no_default_profile,no_default_profile_image,0,no_reply,yes_quote
hasoc_en_1455,username_1063,0,0,2,3,3,4,4,no_default_profile,no_default_profile_image,9,no_reply,no_quote
hasoc_en_1457,username_1064,0,0,2,3,1,4,3,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
hasoc_en_1458,username_1065,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
hasoc_en_1459,username_1066,0,0,3,3,2,3,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
hasoc_en_1460,username_1067,0,0,2,0,0,2,1,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
hasoc_en_1461,username_1068,1,2,4,3,3,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
hasoc_en_1462,username_1069,1,2,3,3,1,2,2,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
hasoc_en_1463,username_1070,1,2,4,2,3,0,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
hasoc_en_1464,username_1071,0,1,3,3,3,3,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
hasoc_en_1465,username_1072,0,0,2,3,0,2,1,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
hasoc_en_1466,username_128,0,0,4,1,3,3,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
hasoc_en_1467,username_1073,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,9,yes_reply,no_quote
hasoc_en_1468,username_1074,0,1,0,0,0,1,0,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
hasoc_en_1469,username_27,0,0,2,3,2,3,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
hasoc_en_1470,username_1075,1,2,3,3,2,4,4,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
hasoc_en_1471,username_416,0,1,0,1,0,0,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
hasoc_en_1472,username_33,1,1,4,4,3,4,4,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
hasoc_en_1473,username_396,1,2,4,4,2,3,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
hasoc_en_1475,username_1076,1,2,2,2,0,3,1,no_default_profile,no_default_profile_image,2,no_reply,no_quote
hasoc_en_1476,username_1077,1,2,1,1,0,2,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
hasoc_en_1477,username_1078,1,2,4,4,1,4,3,yes_default_profile,no_default_profile_image,7,no_reply,yes_quote
hasoc_en_1478,username_1079,0,1,3,4,0,4,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
hasoc_en_1479,username_1080,1,2,4,3,3,2,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
hasoc_en_1480,username_1081,0,0,3,0,3,1,3,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
hasoc_en_1481,username_1082,1,2,0,0,0,0,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
hasoc_en_1482,username_1083,1,2,2,3,1,1,1,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
hasoc_en_1484,username_1084,1,2,2,2,0,1,0,yes_default_profile,no_default_profile_image,7,no_reply,no_quote
hasoc_en_1485,username_1085,1,2,2,1,1,1,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
hasoc_en_1486,username_243,0,0,1,1,0,3,2,yes_default_profile,no_default_profile_image,7,yes_reply,no_quote
hasoc_en_1487,username_1086,1,1,4,4,2,2,2,yes_default_profile,no_default_profile_image,7,yes_reply,no_quote
hasoc_en_1488,username_1087,0,0,1,2,1,2,2,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
hasoc_en_1489,username_505,0,0,4,4,3,2,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
hasoc_en_1490,username_304,0,0,3,3,2,2,3,yes_default_profile,no_default_profile_image,9,yes_reply,no_quote
hasoc_en_1491,username_84,1,2,4,3,1,4,4,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
hasoc_en_1493,username_1088,1,2,4,2,3,2,4,no_default_profile,no_default_profile_image,9,no_reply,no_quote
hasoc_en_1494,username_1089,0,0,2,3,0,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
hasoc_en_1495,username_1090,0,1,0,0,0,0,1,yes_default_profile,no_default_profile_image,7,no_reply,yes_quote
hasoc_en_1496,username_1091,1,2,4,3,3,3,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
hasoc_en_1497,username_358,0,0,4,4,3,0,4,no_default_profile,no_default_profile_image,6,no_reply,no_quote
hasoc_en_1498,username_135,1,2,4,4,2,4,3,no_default_profile,no_default_profile_image,5,no_reply,no_quote
hasoc_en_1499,username_615,0,0,0,0,0,1,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
hasoc_en_1500,username_334,0,2,4,4,3,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
hasoc_en_1501,username_1092,0,0,2,2,2,4,4,no_default_profile,no_default_profile_image,5,no_reply,no_quote
hasoc_en_1502,username_66,1,1,3,0,0,0,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
hasoc_en_1503,username_1093,1,2,4,4,3,3,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
hasoc_en_1504,username_1094,0,0,2,3,0,3,1,yes_default_profile,no_default_profile_image,2,no_reply,yes_quote
hasoc_en_1505,username_1095,1,2,0,0,0,1,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
hasoc_en_1507,username_1096,1,2,3,1,2,1,2,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
hasoc_en_1508,username_1097,0,0,0,1,0,1,0,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
hasoc_en_1509,username_1098,1,2,3,3,0,4,3,no_default_profile,no_default_profile_image,7,no_reply,yes_quote
hasoc_en_1510,username_1099,0,0,2,3,0,2,3,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
hasoc_en_1512,username_1100,0,1,1,2,1,2,3,yes_default_profile,yes_default_profile_image,7,no_reply,no_quote
hasoc_en_1513,username_135,1,2,4,4,2,4,3,no_default_profile,no_default_profile_image,7,no_reply,no_quote
hasoc_en_1514,username_135,1,2,4,4,2,4,3,no_default_profile,no_default_profile_image,5,no_reply,no_quote
hasoc_en_1515,username_1101,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
hasoc_en_1516,username_1102,1,2,4,3,2,2,1,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
hasoc_en_1517,username_1103,1,2,4,4,0,4,3,yes_default_profile,no_default_profile_image,9,no_reply,no_quote
hasoc_en_1518,username_1104,1,2,4,4,2,4,3,no_default_profile,no_default_profile_image,5,no_reply,no_quote
hasoc_en_1519,username_1105,1,2,4,3,3,3,4,no_default_profile,no_default_profile_image,5,no_reply,no_quote
hasoc_en_1520,username_1106,1,2,4,4,3,0,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
hasoc_en_1521,username_1107,0,0,2,1,1,1,2,no_default_profile,no_default_profile_image,5,yes_reply,no_quote
hasoc_en_1522,username_1108,1,2,0,0,0,0,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
hasoc_en_1523,username_1109,1,2,4,4,3,2,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
hasoc_en_1524,username_1110,1,2,4,4,2,4,4,yes_default_profile,no_default_profile_image,8,no_reply,no_quote
hasoc_en_1526,username_1111,0,0,1,2,1,3,4,yes_default_profile,no_default_profile_image,5,yes_reply,no_quote
hasoc_en_1527,username_1112,0,1,1,1,0,1,1,no_default_profile,no_default_profile_image,2,no_reply,no_quote
hasoc_en_1528,username_1113,1,2,1,0,0,0,0,no_default_profile,no_default_profile_image,7,no_reply,no_quote
hasoc_en_1529,username_1114,1,2,1,0,0,1,0,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
hasoc_en_1530,username_1115,0,2,0,1,0,0,0,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
hasoc_en_1531,username_56,0,0,3,4,2,4,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
hasoc_en_1532,username_1116,0,0,0,0,0,0,0,no_default_profile,no_default_profile_image,8,yes_reply,no_quote
hasoc_en_1534,username_1117,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
hasoc_en_1536,username_1118,0,0,3,3,3,4,4,no_default_profile,no_default_profile_image,5,no_reply,no_quote
hasoc_en_1537,username_33,1,2,4,4,3,4,4,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
hasoc_en_1538,username_162,0,1,4,4,3,4,2,no_default_profile,no_default_profile_image,7,yes_reply,no_quote
hasoc_en_1539,username_1119,0,0,3,4,3,4,3,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
hasoc_en_1541,username_28,1,2,4,3,3,4,3,no_default_profile,no_default_profile_image,3,no_reply,yes_quote
hasoc_en_1542,username_1120,0,0,1,3,0,2,2,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
hasoc_en_1543,username_588,0,0,3,3,2,3,3,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
hasoc_en_1544,username_1121,0,0,0,2,0,1,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
hasoc_en_1545,username_1122,0,0,3,3,0,3,1,no_default_profile,no_default_profile_image,8,no_reply,yes_quote
hasoc_en_1547,username_1123,1,2,2,0,0,3,2,yes_default_profile,no_default_profile_image,5,yes_reply,no_quote
hasoc_en_1548,username_1124,1,2,4,4,3,3,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
hasoc_en_1549,username_1125,1,2,1,2,0,0,1,no_default_profile,no_default_profile_image,8,yes_reply,no_quote
hasoc_en_1550,username_38,0,0,2,0,0,2,1,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
hasoc_en_1551,username_1126,1,2,1,1,1,2,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
hasoc_en_1552,username_303,1,1,1,0,0,0,0,no_default_profile,no_default_profile_image,8,no_reply,yes_quote
hasoc_en_1553,username_1127,0,1,2,3,2,2,1,no_default_profile,no_default_profile_image,7,no_reply,yes_quote
hasoc_en_1554,username_1128,1,2,4,2,3,1,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
hasoc_en_1555,username_56,0,0,3,4,2,4,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
hasoc_en_1556,username_498,0,0,1,0,1,3,2,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
hasoc_en_1557,username_149,1,2,3,3,2,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
hasoc_en_1558,username_1129,1,2,1,3,1,0,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
hasoc_en_1559,username_1130,1,2,4,4,3,3,4,no_default_profile,no_default_profile_image,9,no_reply,no_quote
hasoc_en_1560,username_1131,1,2,4,4,3,4,4,no_default_profile,no_default_profile_image,5,yes_reply,no_quote
hasoc_en_1561,username_293,1,2,2,2,0,3,1,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
hasoc_en_1562,username_1132,0,0,1,2,1,2,1,yes_default_profile,no_default_profile_image,7,no_reply,no_quote
hasoc_en_1563,username_1133,1,1,2,1,1,2,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
hasoc_en_1564,username_1134,1,1,3,3,3,2,3,yes_default_profile,no_default_profile_image,8,no_reply,no_quote
hasoc_en_1565,username_1135,0,1,0,1,0,1,1,yes_default_profile,no_default_profile_image,6,no_reply,no_quote
hasoc_en_1567,username_1136,0,0,2,2,2,4,3,yes_default_profile,no_default_profile_image,7,yes_reply,no_quote
hasoc_en_1568,username_1137,0,0,3,4,2,3,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
hasoc_en_1569,username_1138,1,1,3,0,3,4,4,no_default_profile,no_default_profile_image,8,no_reply,no_quote
hasoc_en_1570,username_33,0,1,4,4,3,4,4,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
hasoc_en_1571,username_1139,1,2,3,4,1,3,2,yes_default_profile,no_default_profile_image,7,no_reply,no_quote
hasoc_en_1572,username_1140,0,0,4,4,3,2,3,no_default_profile,no_default_profile_image,7,no_reply,no_quote
hasoc_en_1573,username_56,0,0,3,4,2,4,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
hasoc_en_1574,username_1141,0,0,1,1,0,1,1,no_default_profile,no_default_profile_image,2,no_reply,no_quote
hasoc_en_1575,username_1142,0,0,3,4,2,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
hasoc_en_1576,username_1143,1,2,4,4,1,3,2,yes_default_profile,no_default_profile_image,9,no_reply,no_quote
hasoc_en_1577,username_1144,1,2,4,4,2,4,3,yes_default_profile,no_default_profile_image,7,no_reply,no_quote
hasoc_en_1578,username_1145,0,0,2,3,1,3,3,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
hasoc_en_1579,username_1146,0,0,2,2,1,3,2,yes_default_profile,no_default_profile_image,8,yes_reply,no_quote
hasoc_en_1581,username_1147,0,0,1,0,2,0,1,yes_default_profile,yes_default_profile_image,7,no_reply,no_quote
hasoc_en_1582,username_56,0,0,3,4,2,4,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
hasoc_en_1583,username_1148,1,2,1,1,0,4,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
hasoc_en_1584,username_1149,0,0,1,0,1,4,3,yes_default_profile,no_default_profile_image,9,yes_reply,no_quote
hasoc_en_1585,username_1150,0,0,0,2,0,2,1,yes_default_profile,no_default_profile_image,1,no_reply,yes_quote
hasoc_en_1586,username_1151,1,2,4,1,3,2,3,no_default_profile,no_default_profile_image,5,yes_reply,no_quote
hasoc_en_1587,username_1152,0,0,1,1,1,2,1,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
hasoc_en_1588,username_56,0,0,3,4,2,4,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
hasoc_en_1589,username_1153,1,2,3,2,2,3,3,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
hasoc_en_1590,username_1154,0,0,1,2,1,3,2,no_default_profile,no_default_profile_image,9,yes_reply,no_quote
hasoc_en_1591,username_1155,0,0,3,2,3,2,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
hasoc_en_1592,username_1156,0,0,4,4,3,4,4,no_default_profile,no_default_profile_image,8,no_reply,no_quote
hasoc_en_1593,username_1157,1,2,4,1,3,0,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
hasoc_en_1594,username_1158,0,0,0,1,0,1,1,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
hasoc_en_1595,username_1159,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
hasoc_en_1596,username_1160,0,1,3,3,0,1,0,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
hasoc_en_1597,username_1161,1,2,3,3,2,3,2,yes_default_profile,no_default_profile_image,6,no_reply,yes_quote
hasoc_en_1598,username_1162,0,1,1,1,0,2,1,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
hasoc_en_1599,username_1163,0,0,4,4,0,4,1,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
hasoc_en_1601,username_1164,1,2,0,0,0,0,0,yes_default_profile,no_default_profile_image,8,no_reply,no_quote
hasoc_en_1602,username_1165,1,2,2,1,0,2,0,yes_default_profile,no_default_profile_image,7,no_reply,no_quote
hasoc_en_1603,username_1166,0,0,1,0,0,2,1,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
hasoc_en_1604,username_1167,0,0,3,3,1,2,1,yes_default_profile,no_default_profile_image,7,yes_reply,no_quote
hasoc_en_1605,username_1168,0,0,2,3,0,2,3,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
hasoc_en_1608,username_1169,0,1,1,0,0,0,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
hasoc_en_1609,username_396,1,2,4,4,2,3,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
hasoc_en_1610,username_1170,0,0,3,3,2,4,4,yes_default_profile,no_default_profile_image,6,yes_reply,no_quote
hasoc_en_1611,username_1171,1,2,1,2,2,2,2,no_default_profile,no_default_profile_image,8,no_reply,no_quote
hasoc_en_1612,username_1172,1,2,1,2,1,1,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
