Dataset_Index,user:masked_username,tweet:retweets_bins,tweet:favorites_bins,user:followers_bins,user:friends_bins,user:listed_bins,user:favorites_bins,user:statuses_bins,user:default_profile,user:default_profile_image,tweet:hour_bins,tweet:reply_status,tweet:quote_status
21664,username_1010,0,0,3,4,3,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
21666,username_1011,0,0,2,3,0,3,2,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
21668,username_1012,0,0,2,3,0,2,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
21673,username_1013,0,0,3,4,3,3,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
21674,username_1014,0,0,3,4,3,4,4,no_default_profile,no_default_profile_image,2,no_reply,yes_quote
21675,username_1015,0,0,3,2,3,4,3,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
21676,username_1016,0,1,1,2,1,4,1,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
21678,username_1017,0,1,2,4,2,2,3,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
21679,username_1018,0,0,3,4,3,3,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
21680,username_1019,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
21681,username_1020,0,0,0,3,0,0,0,yes_default_profile,yes_default_profile_image,1,yes_reply,no_quote
21683,username_1021,0,0,0,1,1,0,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
21685,username_1022,0,2,3,3,2,4,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
21686,username_1023,0,1,0,3,1,2,0,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
21687,username_1024,0,0,1,2,0,2,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
21689,username_1025,0,0,0,0,0,1,1,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
21691,username_1026,0,0,3,4,1,2,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
21693,username_1027,0,0,0,0,0,0,0,no_default_profile,no_default_profile_image,3,no_reply,no_quote
21694,username_1028,0,0,1,1,1,2,2,no_default_profile,no_default_profile_image,2,no_reply,yes_quote
21695,username_1029,0,0,2,4,2,1,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
21699,username_1030,0,0,0,1,0,1,0,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
21700,username_1031,0,0,2,3,1,4,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
21701,username_1032,0,0,0,1,0,3,2,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
21702,username_1033,0,2,3,4,3,0,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
21703,username_1034,0,0,1,0,0,2,1,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
21704,username_1035,0,0,2,1,1,1,3,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
21706,username_1036,0,0,3,4,3,4,4,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
21720,username_1037,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
21721,username_1038,0,0,0,0,0,0,0,yes_default_profile,yes_default_profile_image,2,yes_reply,no_quote
21722,username_1039,0,2,3,4,3,2,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
21723,username_1040,0,0,0,1,2,3,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
21724,username_1041,0,0,3,4,3,0,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
21726,username_1042,0,0,0,4,0,1,1,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
21731,username_1043,0,2,3,4,3,3,3,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
21732,username_1044,0,0,1,3,0,3,2,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
21733,username_1045,0,2,3,0,3,0,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
21734,username_1046,0,0,3,1,3,3,2,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
21735,username_1047,0,1,3,3,2,2,4,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
21736,username_106,0,2,3,4,2,2,3,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
21737,username_1048,0,0,0,1,0,3,0,no_default_profile,no_default_profile_image,4,no_reply,no_quote
21738,username_1049,0,0,1,1,0,1,2,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
21740,username_1050,0,0,3,4,3,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
21741,username_106,0,2,3,4,2,2,3,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
21743,username_1051,0,0,0,0,0,0,0,no_default_profile,no_default_profile_image,4,no_reply,no_quote
21744,username_1052,0,2,2,4,0,1,1,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
21746,username_1053,0,2,2,2,0,2,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
21749,username_1054,0,1,3,4,3,3,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
21751,username_1055,0,2,3,2,2,4,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
21753,username_1056,0,0,0,0,0,0,0,no_default_profile,no_default_profile_image,3,no_reply,no_quote
21760,username_890,0,2,3,4,3,0,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
21761,username_1057,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
21764,username_1058,0,0,2,4,1,3,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
21766,username_1059,0,0,2,2,0,2,1,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
21767,username_1060,0,0,0,1,0,1,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
21768,username_1061,0,0,0,1,0,0,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
21770,username_1062,0,0,3,1,3,1,4,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
21773,username_1063,0,2,3,0,2,0,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
21774,username_1064,0,0,0,0,1,3,1,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
21775,username_1065,0,0,3,4,2,2,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
21776,username_1066,0,0,2,0,1,3,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
21780,username_1067,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
21782,username_1068,0,0,3,4,3,4,4,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
21783,username_1069,0,0,1,0,1,0,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
21784,username_1070,0,2,1,2,0,1,1,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
21785,username_1071,0,1,3,3,0,2,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
21786,username_1072,0,0,2,3,0,4,3,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
21787,username_1073,0,0,1,1,0,2,2,yes_default_profile,no_default_profile_image,4,no_reply,yes_quote
21789,username_1074,0,0,0,2,0,0,0,no_default_profile,no_default_profile_image,2,no_reply,no_quote
21790,username_1075,0,2,3,1,3,4,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
21791,username_1076,0,0,1,2,0,4,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
21792,username_1077,0,0,0,0,0,0,2,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
21793,username_1033,0,2,3,4,3,0,1,no_default_profile,no_default_profile_image,3,no_reply,no_quote
21794,username_1078,0,0,1,1,0,1,2,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
21796,username_1079,0,0,0,1,0,0,0,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
21797,username_1080,0,0,1,2,0,1,0,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
21799,username_1081,0,0,3,3,2,0,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
21800,username_1082,0,0,0,1,0,1,0,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
21801,username_1083,0,1,2,2,0,2,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
21803,username_1084,0,0,3,4,1,3,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
21804,username_1085,0,0,0,0,0,1,0,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
21805,username_1086,0,0,2,3,2,2,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
21806,username_1087,0,0,1,3,0,1,1,no_default_profile,no_default_profile_image,3,no_reply,no_quote
21808,username_1088,0,0,3,3,2,4,4,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
21810,username_1089,0,0,1,2,0,2,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
21813,username_1090,0,0,1,2,0,1,0,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
21814,username_1091,0,0,2,4,2,2,1,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
21815,username_1092,0,0,2,2,2,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
21816,username_1093,0,0,2,3,0,1,1,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
21817,username_106,0,0,3,4,2,2,3,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
21818,username_1094,0,2,1,3,0,0,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
21821,username_1095,0,1,0,0,0,0,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
21823,username_1096,0,0,0,0,0,0,0,yes_default_profile,yes_default_profile_image,1,no_reply,no_quote
21827,username_1097,0,1,0,0,0,0,0,no_default_profile,no_default_profile_image,0,no_reply,no_quote
21828,username_1098,0,0,1,1,1,4,3,no_default_profile,no_default_profile_image,4,no_reply,yes_quote
21829,username_1099,0,0,0,0,0,1,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
21831,username_1100,0,1,3,3,2,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
21833,username_1101,0,0,3,4,3,3,4,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
21835,username_1102,0,0,0,2,0,2,1,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
21839,username_1103,0,0,3,4,1,1,2,no_default_profile,no_default_profile_image,2,no_reply,yes_quote
21842,username_1104,0,0,0,3,0,2,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
21843,username_1105,0,0,3,3,2,3,3,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
21844,username_1106,0,0,3,4,0,3,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
21846,username_1107,0,0,3,3,2,0,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
21847,username_518,0,0,3,1,3,2,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
21848,username_1108,0,2,3,2,3,0,4,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
21850,username_1109,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
21851,username_1110,0,0,3,4,2,2,4,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
21852,username_1111,0,0,0,2,0,0,0,no_default_profile,no_default_profile_image,3,no_reply,no_quote
21853,username_1112,0,2,3,2,0,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
21854,username_1113,0,0,0,1,0,2,1,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
21855,username_1114,0,0,2,3,1,3,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
21856,username_1115,0,0,1,1,0,2,1,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
21857,username_1116,0,0,1,3,1,3,1,no_default_profile,no_default_profile_image,2,no_reply,no_quote
21858,username_1117,0,1,1,0,0,1,0,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
21862,username_1118,0,0,1,1,2,1,2,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
21864,username_1119,0,2,1,1,0,3,1,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
21865,username_1120,0,0,3,3,3,1,3,no_default_profile,no_default_profile_image,2,no_reply,yes_quote
21866,username_1121,0,0,1,1,0,0,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
21868,username_1122,0,0,0,1,0,0,0,no_default_profile,no_default_profile_image,2,no_reply,no_quote
21869,username_1123,0,0,3,2,2,2,3,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
21870,username_1124,0,0,0,0,2,3,3,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
21874,username_1125,0,0,0,1,0,3,3,yes_default_profile,no_default_profile_image,2,no_reply,yes_quote
21875,username_655,0,0,2,4,2,3,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
21876,username_1126,0,0,0,0,1,1,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
21878,username_1127,0,0,3,4,2,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
21879,username_1128,0,0,1,3,1,2,3,yes_default_profile,no_default_profile_image,4,no_reply,yes_quote
21882,username_1129,0,2,3,4,3,4,4,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
21883,username_1130,0,1,1,1,1,1,1,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
21884,username_1131,0,2,2,4,0,2,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
21886,username_1132,0,0,3,3,1,3,2,no_default_profile,no_default_profile_image,0,no_reply,yes_quote
21888,username_1133,0,0,0,0,0,1,0,yes_default_profile,no_default_profile_image,2,yes_reply,yes_quote
21890,username_1134,0,2,3,2,1,3,3,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
21891,username_1135,0,0,2,3,0,2,1,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
21893,username_1136,0,2,3,4,3,1,4,yes_default_profile,no_default_profile_image,2,no_reply,yes_quote
21896,username_1137,0,0,2,2,0,0,3,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
21897,username_1033,0,2,3,4,3,0,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
21898,username_1138,0,2,3,3,2,4,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
21899,username_1139,0,0,1,1,1,1,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
21900,username_1140,0,0,1,3,2,2,2,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
21901,username_1141,0,0,3,4,1,4,4,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
21904,username_1142,0,0,2,4,1,1,0,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
21905,username_1143,0,0,3,4,3,3,3,no_default_profile,no_default_profile_image,4,no_reply,yes_quote
21906,username_1144,0,0,2,3,3,4,4,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
21907,username_1145,0,0,1,3,2,4,3,no_default_profile,no_default_profile_image,2,no_reply,yes_quote
21909,username_1146,0,0,2,3,0,2,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
21910,username_1147,0,0,1,2,0,4,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
21911,username_1148,0,0,1,4,0,2,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
21912,username_1149,0,0,2,3,0,2,1,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
21913,username_1063,0,2,3,0,2,0,1,no_default_profile,no_default_profile_image,2,no_reply,no_quote
21914,username_1150,0,0,3,4,3,3,4,no_default_profile,no_default_profile_image,0,no_reply,yes_quote
21915,username_1151,0,0,0,3,0,2,2,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
21916,username_1152,0,0,1,2,2,2,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
21917,username_146,0,0,3,2,3,1,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
21918,username_736,0,0,1,1,1,1,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
21919,username_1153,0,1,3,4,3,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
21921,username_1154,0,0,1,2,2,3,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
21922,username_1155,0,0,0,0,0,3,1,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
21924,username_1156,0,0,2,2,3,4,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
21925,username_1157,0,2,3,4,2,3,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
21926,username_1158,0,0,2,0,0,3,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
21929,username_1159,0,0,2,2,0,2,2,no_default_profile,no_default_profile_image,4,no_reply,yes_quote
21930,username_1160,0,0,0,2,0,2,1,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
21931,username_1161,0,0,2,4,0,2,3,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
21932,username_1162,0,0,0,2,1,0,1,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
21933,username_1163,0,0,1,1,0,0,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
21934,username_1164,0,0,0,0,0,0,0,no_default_profile,yes_default_profile_image,0,no_reply,no_quote
21937,username_1165,0,0,1,2,0,0,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
21939,username_1166,0,0,2,2,2,4,2,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
21940,username_1167,0,1,2,4,0,1,1,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
21942,username_1168,0,0,2,4,3,4,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
21945,username_1169,0,0,2,2,2,2,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
21946,username_1170,0,2,1,0,2,2,1,no_default_profile,no_default_profile_image,2,no_reply,no_quote
21947,username_1171,0,0,2,1,2,3,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
21949,username_1172,0,1,0,0,0,2,0,no_default_profile,no_default_profile_image,4,no_reply,no_quote
21950,username_1173,0,2,3,0,3,3,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
21956,username_1174,0,2,2,2,1,3,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
21957,username_1175,0,0,0,0,0,2,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
21958,username_1176,0,0,0,2,0,1,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
21960,username_1177,0,0,3,4,2,3,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
21961,username_1178,0,2,3,0,3,4,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
21964,username_1179,0,0,1,3,1,2,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
21965,username_1180,0,2,3,4,3,4,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
21967,username_1181,0,0,0,2,0,1,2,yes_default_profile,yes_default_profile_image,2,no_reply,no_quote
21968,username_1182,0,0,2,1,1,2,3,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
21969,username_1183,0,0,1,2,2,1,4,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
21971,username_1184,0,0,2,3,1,0,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
21972,username_1185,0,2,3,4,3,3,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
21973,username_1186,0,0,1,0,1,1,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
21974,username_1187,0,0,3,1,0,4,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
21975,username_1188,0,1,0,0,0,1,0,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
21977,username_1189,0,2,2,3,1,4,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
21979,username_1190,0,0,0,0,0,0,0,yes_default_profile,yes_default_profile_image,2,no_reply,no_quote
21981,username_1191,0,1,3,4,2,4,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
21982,username_1192,0,0,0,0,2,1,1,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
21986,username_1193,0,0,2,3,0,4,3,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
21989,username_1194,0,0,3,3,3,4,4,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
21991,username_1195,0,0,3,3,3,2,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
21993,username_1196,0,2,2,2,1,2,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
21997,username_1197,0,0,3,3,2,3,4,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
21998,username_1198,0,0,3,0,3,4,3,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
21999,username_1199,0,0,0,0,0,2,1,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
22000,username_1200,0,0,1,1,0,1,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
22001,username_1201,0,0,0,0,0,0,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
22002,username_1202,0,0,2,3,2,4,4,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
22003,username_1203,0,0,1,1,3,0,3,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
22004,username_1204,0,1,2,2,1,4,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
22006,username_1205,0,0,2,2,1,0,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
22007,username_1206,0,0,3,3,3,2,4,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
22009,username_557,0,0,2,1,1,0,4,yes_default_profile,no_default_profile_image,4,no_reply,yes_quote
22010,username_1207,0,0,0,0,0,0,0,yes_default_profile,yes_default_profile_image,4,yes_reply,no_quote
22013,username_1208,0,0,3,1,3,3,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
22015,username_1209,0,2,3,3,2,4,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
22016,username_1210,0,0,0,3,1,1,1,no_default_profile,no_default_profile_image,3,no_reply,no_quote
22017,username_1211,0,2,3,4,2,4,3,no_default_profile,no_default_profile_image,1,no_reply,yes_quote
22018,username_1212,0,1,1,2,1,2,1,no_default_profile,no_default_profile_image,2,no_reply,yes_quote
22019,username_1213,0,0,2,0,1,0,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
22020,username_1214,0,0,2,1,2,3,2,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
22024,username_1215,0,0,3,2,2,4,2,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
22025,username_1216,0,0,0,0,0,1,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
22026,username_1217,0,0,3,4,3,0,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
22027,username_1218,0,1,2,2,0,2,1,no_default_profile,no_default_profile_image,3,no_reply,yes_quote
22030,username_1219,0,0,3,2,3,3,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
22031,username_1220,0,0,3,0,0,0,1,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
22032,username_1221,0,0,1,2,0,3,1,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
22033,username_1222,0,0,1,1,0,0,1,no_default_profile,no_default_profile_image,3,no_reply,no_quote
22038,username_1223,0,0,2,1,1,0,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
22039,username_1224,0,0,1,1,0,1,2,no_default_profile,no_default_profile_image,0,no_reply,yes_quote
22042,username_1225,0,0,3,4,3,1,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
22043,username_1226,0,2,1,2,0,2,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
22045,username_1227,0,2,3,2,2,3,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
22046,username_1228,0,0,2,0,2,3,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
22048,username_1229,0,0,0,2,0,0,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
22049,username_1230,0,1,2,2,1,4,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
22050,username_1231,0,0,3,3,2,4,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
22051,username_1232,0,0,1,1,2,2,1,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
22052,username_1233,0,0,1,2,1,4,1,yes_default_profile,no_default_profile_image,4,no_reply,yes_quote
22053,username_1234,0,0,1,0,0,2,4,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
22054,username_736,0,0,1,1,1,1,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
22055,username_1235,0,1,3,4,3,2,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
22056,username_1236,0,0,3,3,3,4,4,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
22057,username_1237,0,0,2,2,0,4,1,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
22058,username_1238,0,0,1,0,2,1,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
22059,username_1239,0,0,1,3,2,4,2,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
22063,username_1240,0,0,2,2,1,2,4,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
22064,username_1241,0,2,2,3,0,1,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
22066,username_1242,0,0,3,4,1,2,0,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
22068,username_1243,0,0,3,3,3,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
22070,username_1244,0,2,0,0,2,2,0,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
22071,username_1245,0,0,0,1,0,2,1,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
22072,username_1246,0,2,1,2,0,2,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
22073,username_1247,0,1,1,1,1,3,1,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
22076,username_1248,0,0,2,4,0,3,3,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
22077,username_1249,0,2,1,2,1,4,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
22078,username_1250,0,2,3,1,2,4,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
22079,username_1251,0,0,0,0,0,0,1,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
22081,username_1252,0,0,0,1,0,1,0,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
22083,username_1253,0,0,2,4,2,3,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
22085,username_1254,0,0,0,1,0,2,1,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
22088,username_1255,0,0,3,1,3,3,4,no_default_profile,no_default_profile_image,2,yes_reply,yes_quote
22089,username_1256,0,0,1,1,0,1,1,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
22090,username_1257,0,0,3,0,1,4,4,no_default_profile,no_default_profile_image,1,no_reply,yes_quote
22091,username_1258,0,0,2,3,3,3,3,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
22092,username_1259,0,0,2,2,1,3,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
22093,username_1260,0,2,3,0,3,2,3,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
22094,username_1261,0,0,0,1,0,1,0,no_default_profile,no_default_profile_image,4,no_reply,no_quote
22095,username_1262,0,0,3,1,3,4,3,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
22097,username_1263,0,0,3,4,3,4,4,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
22098,username_1264,0,1,0,0,0,3,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
22099,username_1265,0,0,1,2,0,3,2,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
22100,username_1266,0,0,2,1,0,2,0,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
22102,username_731,0,0,3,4,3,3,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
22104,username_1267,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
22105,username_1268,0,2,3,3,3,4,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
