Dataset_Index,user:masked_username,user:age_of_account_bins,user:verified,tweet:retweets_bins,tweet:favorites_bins,user:followers_bins,user:friends_bins,user:listed_bins,user:favorites_bins,user:statuses_bins,user:default_profile,user:default_profile_image,tweet:hour_bins,tweet:reply_status,tweet:quote_status
1914,username_2505,2,no_verified,4,0,0,1,0,1,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1917,username_2506,0,no_verified,1,0,0,1,0,1,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
1918,username_2507,3,no_verified,2,0,1,1,2,3,2,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
1919,username_2508,4,no_verified,3,0,2,2,3,1,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1921,username_2509,2,no_verified,1,0,2,1,4,2,3,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
1922,username_2510,1,no_verified,4,0,0,0,0,2,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1924,username_2511,2,no_verified,3,0,2,4,4,1,3,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
1928,username_2512,4,no_verified,3,0,2,2,0,2,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1929,username_2513,4,no_verified,2,0,0,0,2,1,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1932,username_2514,3,no_verified,1,0,0,1,1,1,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
1934,username_2515,1,no_verified,3,0,2,1,3,3,2,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
1935,username_2516,2,no_verified,4,0,2,0,3,4,3,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
1936,username_2517,0,no_verified,3,0,0,0,0,1,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
1938,username_2518,1,no_verified,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
1939,username_2519,1,no_verified,2,0,0,0,3,0,2,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
1942,username_2520,2,no_verified,4,0,3,2,2,2,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1946,username_2521,2,no_verified,1,0,1,2,0,2,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1947,username_2522,4,no_verified,2,0,3,4,4,4,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1948,username_2523,1,no_verified,1,0,2,3,1,3,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
1949,username_2524,0,no_verified,3,0,1,1,3,0,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
1951,username_2525,1,no_verified,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
1953,username_2526,1,no_verified,4,0,3,3,1,2,2,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
1958,username_2527,1,no_verified,1,0,1,1,3,2,3,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
1962,username_2528,0,no_verified,1,0,0,0,1,0,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
1963,username_2529,4,no_verified,2,0,2,2,4,4,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1964,username_2530,1,no_verified,0,0,2,1,3,1,0,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1968,username_2531,0,no_verified,1,0,0,0,0,1,2,yes_default_profile,yes_default_profile_image,1,no_reply,no_quote
1970,username_2532,4,no_verified,2,0,3,4,4,4,4,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
1971,username_2533,2,no_verified,2,0,0,1,0,1,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
1972,username_2534,0,no_verified,1,0,0,0,2,2,1,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
1973,username_2535,4,no_verified,2,0,1,1,2,0,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1977,username_2536,1,no_verified,4,0,0,1,0,1,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
1978,username_2537,3,no_verified,2,0,4,4,4,4,4,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
1979,username_2538,1,no_verified,0,0,3,3,1,3,1,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
1981,username_2539,4,no_verified,3,0,2,3,4,2,3,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
1982,username_2540,4,no_verified,1,0,2,1,1,3,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1986,username_2541,2,no_verified,2,0,3,2,2,1,3,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
1987,username_2542,3,no_verified,0,0,1,0,1,0,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1989,username_2543,2,no_verified,4,0,3,1,3,4,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1990,username_2544,0,no_verified,2,0,0,0,0,1,1,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
1992,username_2545,1,no_verified,4,0,3,3,2,3,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1996,username_2546,3,no_verified,2,0,2,3,3,3,2,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
1998,username_2547,4,no_verified,3,0,4,4,4,4,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2000,username_2548,1,no_verified,1,0,3,1,2,1,4,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2001,username_2549,4,no_verified,0,0,4,3,4,0,1,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2003,username_2550,4,no_verified,3,0,1,1,4,2,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2004,username_2551,1,no_verified,3,0,1,4,2,1,1,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2005,username_2552,2,no_verified,1,0,3,4,3,2,3,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2006,username_2553,3,no_verified,3,0,4,4,2,3,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2008,username_2554,1,no_verified,4,0,3,3,2,3,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2009,username_2555,1,no_verified,4,0,0,0,0,1,1,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2012,username_2556,0,no_verified,1,0,0,2,0,1,1,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2014,username_2557,2,no_verified,4,0,2,3,0,1,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2015,username_2558,1,no_verified,1,0,1,2,2,1,3,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2019,username_2559,2,no_verified,1,0,2,2,2,4,3,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2020,username_2560,1,no_verified,3,0,4,4,4,4,4,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2021,username_2561,3,no_verified,3,0,0,1,3,3,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2022,username_2562,3,no_verified,0,0,3,0,4,1,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2023,username_2563,2,no_verified,4,0,1,1,0,1,0,yes_default_profile,yes_default_profile_image,2,no_reply,no_quote
2024,username_2564,3,no_verified,1,0,0,0,2,1,0,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2025,username_2565,4,no_verified,1,0,3,1,4,4,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2026,username_2566,0,no_verified,0,0,3,4,3,2,3,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2027,username_2567,4,yes_verified,1,0,4,3,4,3,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2028,username_2568,0,no_verified,3,0,1,1,1,4,3,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2030,username_2569,3,no_verified,3,0,1,2,1,2,1,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2031,username_2570,3,no_verified,1,0,0,0,1,4,4,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2033,username_2571,3,no_verified,3,0,4,4,4,2,3,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2035,username_2572,1,no_verified,4,0,1,1,1,2,1,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2038,username_2573,0,no_verified,2,0,0,0,0,1,0,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2039,username_2574,1,no_verified,3,0,0,0,1,2,2,yes_default_profile,yes_default_profile_image,4,no_reply,no_quote
2040,username_2575,0,no_verified,2,0,3,3,2,3,3,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2041,username_2576,4,no_verified,0,0,1,2,0,0,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2046,username_2577,0,no_verified,0,0,2,3,1,1,3,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2047,username_2578,1,no_verified,1,0,4,4,4,4,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2048,username_2579,4,no_verified,0,0,3,3,3,4,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2051,username_2580,3,no_verified,3,0,1,1,0,1,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2052,username_2581,1,no_verified,4,0,2,1,3,3,3,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2054,username_2582,0,no_verified,3,0,4,4,1,0,3,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2055,username_2583,1,no_verified,2,0,4,4,4,4,4,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2056,username_2584,3,no_verified,1,0,3,4,4,4,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2057,username_2585,0,no_verified,4,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2058,username_2586,1,no_verified,3,0,0,0,2,0,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2059,username_2587,2,no_verified,1,0,1,2,4,0,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2062,username_2588,4,no_verified,1,0,2,2,3,3,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2067,username_2589,2,no_verified,4,0,3,0,1,3,2,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2070,username_2590,4,no_verified,4,0,3,3,3,3,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2071,username_2591,1,no_verified,1,0,3,4,4,1,1,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2072,username_2592,1,no_verified,4,0,4,3,3,2,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2074,username_2593,0,no_verified,0,0,0,0,2,0,4,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2075,username_2594,2,no_verified,4,0,3,3,2,3,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2082,username_2595,0,no_verified,3,0,1,2,3,2,2,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2086,username_2596,3,no_verified,1,0,3,3,4,4,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2091,username_2597,4,no_verified,0,0,0,2,0,1,0,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2094,username_2598,2,no_verified,3,0,1,1,0,3,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2095,username_2599,4,no_verified,2,0,4,3,4,2,1,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2097,username_2600,1,no_verified,4,0,3,3,1,3,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2099,username_2601,2,no_verified,4,0,3,2,1,3,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2101,username_2602,2,no_verified,0,0,3,4,4,3,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2102,username_2603,0,no_verified,2,0,0,0,1,1,0,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2110,username_2604,0,no_verified,2,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2111,username_2605,1,no_verified,2,0,4,1,4,3,4,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2119,username_2606,0,no_verified,3,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2120,username_2607,3,no_verified,2,0,1,1,2,2,2,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2121,username_2608,4,no_verified,0,0,2,1,1,0,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2125,username_2609,0,no_verified,3,0,4,4,2,4,4,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2126,username_2610,1,no_verified,4,0,1,0,0,1,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2127,username_2256,1,no_verified,1,0,2,0,4,4,4,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2128,username_2611,4,no_verified,0,0,2,2,0,1,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2129,username_2612,3,no_verified,3,0,2,2,2,1,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2130,username_2613,4,no_verified,1,0,2,2,2,3,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2131,username_2614,2,no_verified,1,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2134,username_2615,0,no_verified,0,0,1,1,3,0,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2136,username_2616,0,no_verified,3,0,2,3,0,3,1,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2137,username_2617,0,no_verified,3,0,2,2,0,4,1,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2138,username_2618,2,no_verified,1,0,4,3,3,1,3,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2140,username_2619,1,no_verified,4,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2142,username_2620,4,no_verified,0,0,4,4,4,0,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2143,username_2621,1,no_verified,0,0,4,3,0,4,4,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2146,username_2622,2,no_verified,2,0,1,2,1,1,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2148,username_2623,2,no_verified,2,0,0,1,3,0,1,yes_default_profile,yes_default_profile_image,3,no_reply,no_quote
2149,username_2624,2,no_verified,3,0,0,1,3,1,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2151,username_2625,1,no_verified,3,0,3,4,4,0,3,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2156,username_2626,3,no_verified,4,0,2,2,1,3,1,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2159,username_2627,3,no_verified,1,0,2,2,4,1,1,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2162,username_2628,4,no_verified,2,0,4,4,4,4,3,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2164,username_2629,2,no_verified,4,0,3,0,1,1,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2166,username_2630,1,no_verified,4,0,2,2,2,2,3,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2170,username_2631,2,no_verified,4,0,4,4,4,2,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2172,username_2632,0,no_verified,0,0,0,1,0,1,1,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2174,username_2633,3,no_verified,2,0,0,1,2,1,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2175,username_2634,4,no_verified,0,0,3,3,4,3,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2176,username_2635,4,no_verified,3,0,1,3,0,4,1,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2178,username_2636,3,no_verified,1,0,0,2,2,3,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2181,username_2637,4,no_verified,0,0,1,0,3,4,3,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2184,username_2638,3,no_verified,2,0,4,4,4,3,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2185,username_2639,0,no_verified,2,0,2,4,0,0,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2189,username_2640,1,no_verified,0,0,1,2,1,1,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2195,username_2641,3,no_verified,0,0,4,1,3,3,4,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
2196,username_2642,2,no_verified,0,0,0,0,0,2,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2197,username_2643,1,no_verified,1,0,1,0,3,3,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2198,username_2644,2,no_verified,0,0,3,2,3,2,2,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2202,username_2645,0,no_verified,1,0,0,0,2,2,1,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2210,username_2646,0,no_verified,3,0,0,0,0,1,0,yes_default_profile,yes_default_profile_image,4,no_reply,no_quote
2211,username_2647,4,no_verified,3,0,0,2,0,0,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2213,username_2648,2,no_verified,1,0,1,1,2,4,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2214,username_2649,0,no_verified,2,0,0,1,0,1,1,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2216,username_2650,1,no_verified,2,0,4,4,4,4,4,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2217,username_2651,1,no_verified,4,0,2,2,1,1,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2219,username_2652,2,no_verified,3,0,2,2,4,1,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2224,username_2653,0,no_verified,1,0,1,1,1,0,3,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2227,username_2654,0,no_verified,2,0,0,2,0,4,2,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2228,username_2655,3,no_verified,1,0,4,4,4,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2233,username_2656,1,no_verified,0,0,1,0,3,1,1,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2235,username_2657,0,no_verified,0,0,0,1,1,0,0,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2237,username_2658,4,no_verified,2,0,0,1,0,2,2,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2239,username_2659,4,no_verified,2,0,1,2,3,1,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2245,username_2660,1,no_verified,0,0,3,3,1,0,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2248,username_2661,2,no_verified,3,0,2,3,3,1,1,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2250,username_2662,3,no_verified,1,0,2,2,1,3,1,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2252,username_2663,3,no_verified,2,0,4,3,2,2,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2254,username_2664,2,no_verified,4,0,2,2,2,0,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2255,username_2665,3,no_verified,0,0,3,4,3,3,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2262,username_2666,1,no_verified,2,0,2,1,0,2,1,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2266,username_2667,3,no_verified,1,0,1,2,1,1,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2269,username_2668,1,no_verified,4,0,1,1,1,1,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2273,username_2669,0,no_verified,4,0,2,3,0,3,2,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2276,username_2670,4,no_verified,2,0,4,4,2,3,3,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2277,username_2671,3,no_verified,4,0,3,0,3,3,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2278,username_2672,2,no_verified,1,0,4,4,3,4,4,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2284,username_2673,4,no_verified,2,0,4,1,4,3,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2285,username_2674,4,yes_verified,3,0,4,4,4,4,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2287,username_2675,0,no_verified,3,0,4,4,4,2,3,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2288,username_2676,4,no_verified,0,0,3,3,3,1,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2290,username_2677,0,no_verified,1,0,0,2,0,0,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2294,username_2678,4,no_verified,2,0,1,0,0,2,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2298,username_2679,2,no_verified,1,0,4,3,4,1,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2300,username_2680,2,no_verified,1,0,3,4,1,3,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2301,username_2681,4,no_verified,3,0,3,4,3,4,3,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2303,username_2682,3,no_verified,2,0,1,2,2,1,0,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2304,username_2683,2,no_verified,0,0,4,4,4,1,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2308,username_2684,1,no_verified,4,0,2,1,3,3,1,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2309,username_2685,1,no_verified,2,0,4,4,3,4,4,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2310,username_2686,4,no_verified,0,0,3,3,3,2,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2311,username_2687,1,no_verified,0,0,2,2,0,2,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2313,username_2688,0,no_verified,1,0,0,0,1,2,1,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2315,username_2689,3,no_verified,4,0,4,4,3,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2317,username_2690,1,no_verified,3,0,4,4,3,4,4,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2322,username_2691,0,no_verified,2,0,0,2,1,3,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2324,username_2692,1,no_verified,3,0,0,2,0,1,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2326,username_2693,1,no_verified,4,0,4,4,2,4,3,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2329,username_2694,3,no_verified,2,0,4,1,2,3,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2331,username_2695,2,no_verified,0,0,1,1,2,0,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2333,username_2696,3,no_verified,3,0,0,1,2,1,1,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2335,username_2697,3,no_verified,2,0,4,4,4,4,4,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2336,username_2698,1,no_verified,3,0,1,1,0,1,3,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2339,username_2699,3,no_verified,3,0,4,4,4,4,4,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2340,username_2700,2,no_verified,4,0,4,2,3,3,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2341,username_2701,2,no_verified,0,0,3,2,4,1,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2348,username_2702,3,no_verified,3,0,2,1,4,3,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2349,username_2703,4,no_verified,1,0,3,3,2,2,4,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2351,username_2704,3,no_verified,1,0,3,4,2,3,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2355,username_2705,1,no_verified,1,0,1,0,0,0,3,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2356,username_2706,3,no_verified,3,0,0,0,0,3,2,no_default_profile,yes_default_profile_image,1,no_reply,no_quote
2357,username_2707,4,no_verified,2,0,2,4,3,3,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2359,username_2708,2,no_verified,2,0,1,0,4,3,3,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2367,username_2709,0,no_verified,3,0,0,1,0,2,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2372,username_2382,1,no_verified,1,0,3,4,3,1,4,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2377,username_2710,4,no_verified,3,0,4,4,4,4,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2379,username_2549,4,no_verified,0,0,4,3,4,0,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2380,username_2711,2,no_verified,2,0,4,4,3,4,4,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2385,username_2712,0,no_verified,1,0,0,0,0,0,0,yes_default_profile,yes_default_profile_image,2,no_reply,no_quote
2388,username_2713,0,no_verified,2,0,4,4,1,4,4,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2391,username_2714,2,no_verified,3,0,3,1,3,4,4,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2393,username_2715,1,no_verified,2,0,0,0,1,1,0,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
2394,username_2716,3,no_verified,0,0,2,0,3,4,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2395,username_2717,1,no_verified,4,0,1,1,1,2,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2396,username_2718,4,no_verified,1,0,4,4,4,2,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2400,username_2719,2,no_verified,3,0,1,1,0,0,0,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2401,username_2720,0,no_verified,0,0,1,1,0,1,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2404,username_2721,0,no_verified,0,0,1,2,0,3,1,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2406,username_2722,3,no_verified,1,0,4,4,4,4,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2407,username_2723,1,no_verified,3,0,0,0,0,0,0,yes_default_profile,yes_default_profile_image,1,no_reply,no_quote
2409,username_2724,2,no_verified,4,0,4,3,3,3,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2410,username_2725,1,no_verified,2,0,4,4,4,4,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2411,username_2726,2,no_verified,2,0,1,0,1,3,2,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2414,username_2727,2,no_verified,3,0,2,2,2,4,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2415,username_2728,0,no_verified,1,0,1,0,2,2,1,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
2416,username_2729,4,no_verified,0,0,2,1,3,1,0,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2417,username_2730,4,no_verified,2,0,1,3,4,4,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2418,username_2731,1,no_verified,1,0,0,1,2,1,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
2422,username_2732,2,no_verified,2,0,2,3,3,2,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
2423,username_2733,0,no_verified,0,0,0,1,0,0,0,no_default_profile,no_default_profile_image,0,no_reply,no_quote
2425,username_2734,0,no_verified,3,0,1,1,0,2,1,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
2428,username_2735,3,no_verified,4,0,1,0,1,2,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2429,username_2736,2,no_verified,4,0,4,4,3,2,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
2430,username_2737,1,no_verified,1,0,1,0,1,0,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
2432,username_2738,3,no_verified,4,0,2,2,3,0,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2434,username_2739,4,no_verified,3,0,4,4,4,4,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
2435,username_2740,2,no_verified,4,0,3,3,2,4,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
2436,username_2741,1,no_verified,0,0,0,1,0,1,1,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
