Dataset_index,user:masked_username,user:age_of_account_bins,user:verified,tweet:retweets_bins,tweet:favorites_bins,user:followers_bins,user:friends_bins,user:listed_bins,user:favorites_bins,user:statuses_bins,user:default_profile,user:default_profile_image,tweet:hour_bins,tweet:reply_status,tweet:quote_status
3183,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3184,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3185,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3186,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3187,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3188,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3189,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3190,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3191,username_461,0,no_verified,1,2,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3192,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3193,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3195,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
3196,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
3197,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
3198,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
3199,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
3200,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
3201,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3202,username_461,0,no_verified,0,1,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3203,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3204,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3205,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3206,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3207,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3208,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3209,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3210,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3211,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3212,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3213,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3214,username_461,0,no_verified,0,2,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3215,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3216,username_461,0,no_verified,0,1,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3217,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3218,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3219,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3220,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3221,username_461,0,no_verified,0,1,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3222,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3223,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3224,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3225,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3226,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3227,username_461,0,no_verified,1,2,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3228,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3229,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3230,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3231,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3232,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3233,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3234,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3235,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3236,username_461,0,no_verified,1,2,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3237,username_462,2,yes_verified,1,0,4,1,4,3,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3238,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3239,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3240,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3241,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
3242,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3243,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3244,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3245,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3246,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3250,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3251,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3253,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3254,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3255,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3256,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3257,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3259,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3260,username_461,0,no_verified,0,2,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3261,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3263,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
3264,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
3265,username_461,0,no_verified,0,2,1,4,1,2,2,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
3266,username_461,0,no_verified,1,2,1,4,1,2,2,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
3267,username_461,0,no_verified,0,2,1,4,1,2,2,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
3268,username_461,0,no_verified,1,2,1,4,1,2,2,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
3269,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3270,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3271,username_461,0,no_verified,0,1,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3272,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3273,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3274,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3275,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3276,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3277,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3278,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3279,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3280,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3281,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3282,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3283,username_461,0,no_verified,0,1,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3284,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
3285,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3286,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3287,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3288,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3289,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3290,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
3291,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3292,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3293,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3297,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3298,username_461,0,no_verified,0,1,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3299,username_461,0,no_verified,0,1,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3300,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3301,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3302,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3303,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3304,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3305,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3306,username_461,0,no_verified,1,1,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3307,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3308,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3309,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3310,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3311,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3312,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3313,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
3314,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3315,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3316,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3317,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3319,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3320,username_461,0,no_verified,0,1,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3321,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3322,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3323,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3324,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3325,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3326,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3327,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3328,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3329,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3330,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3331,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3333,username_461,0,no_verified,0,2,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3335,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3336,username_461,0,no_verified,0,1,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3337,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3338,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3339,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3340,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3341,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
3343,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3344,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3348,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3350,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3351,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3354,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3355,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3356,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3357,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3358,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3359,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3360,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3361,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3362,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3363,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3364,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3365,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3366,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3367,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3368,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3369,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
3370,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3371,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3372,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3375,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3376,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3377,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3378,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3379,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3380,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3382,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3383,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3384,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3386,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3387,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3388,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
3389,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3390,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3391,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3392,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3393,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3394,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3395,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3396,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3397,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3398,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3399,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3400,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3401,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3402,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3403,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3404,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3405,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3406,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3407,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3408,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3409,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3410,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3411,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3412,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3413,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3414,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3415,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3420,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
3421,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
3423,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3424,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3425,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3427,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3428,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3429,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3431,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3432,username_461,0,no_verified,0,1,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3433,username_461,0,no_verified,1,2,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3434,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3435,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3436,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3437,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
3438,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3440,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3441,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
3442,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3443,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3444,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3446,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3447,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3448,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3449,username_462,2,yes_verified,1,0,4,1,4,3,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3450,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3452,username_461,0,no_verified,1,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
3453,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
3454,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
3455,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
3456,username_461,0,no_verified,0,0,1,4,1,2,2,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
