Dataset_Index,user:masked_username,user:age_of_account_bins,user:verified,tweet:retweets_bins,tweet:favorites_bins,user:followers_bins,user:friends_bins,user:listed_bins,user:favorites_bins,user:statuses_bins,user:default_profile,user:default_profile_image,tweet:hour_bins,tweet:reply_status,tweet:quote_status
1499,username_185,3,no_verified,0,0,4,3,4,2,4,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1500,username_8,1,no_verified,0,0,1,0,2,0,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
1501,username_365,3,no_verified,0,0,2,2,3,1,4,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1504,username_284,3,no_verified,0,0,1,1,0,2,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1505,username_284,3,no_verified,0,0,1,1,0,2,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1508,username_46,3,no_verified,0,0,0,0,1,1,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1509,username_73,1,no_verified,0,0,0,2,0,1,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
1510,username_278,2,no_verified,0,0,2,3,0,1,2,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1511,username_240,3,no_verified,0,0,0,0,0,1,1,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
1512,username_284,3,no_verified,0,0,1,1,0,2,2,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1520,username_338,2,no_verified,0,0,2,1,3,3,4,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1521,username_366,2,no_verified,0,0,2,1,0,1,1,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1522,username_325,1,no_verified,0,1,1,1,1,3,1,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1523,username_9,4,no_verified,0,0,4,3,4,1,4,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1525,username_223,4,no_verified,0,0,3,5,4,0,2,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1527,username_297,4,no_verified,0,0,0,0,1,0,1,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1528,username_367,1,no_verified,0,0,1,2,0,1,0,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1529,username_220,2,no_verified,0,0,3,5,0,0,2,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1531,username_73,1,no_verified,0,0,0,2,0,1,0,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
1532,username_73,1,no_verified,0,0,0,2,0,1,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
1533,username_368,2,no_verified,0,0,1,1,0,1,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1534,username_369,2,no_verified,0,0,2,3,0,0,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1535,username_370,0,no_verified,1,0,3,2,1,2,2,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
1536,username_9,4,no_verified,0,0,4,3,4,1,4,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1537,username_9,4,no_verified,0,0,4,3,4,1,4,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1538,username_257,3,no_verified,0,0,4,4,3,3,4,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1539,username_371,1,no_verified,0,0,3,4,1,2,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
1542,username_372,2,no_verified,1,1,1,3,1,4,3,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
1544,username_240,3,no_verified,0,0,0,0,0,1,1,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
1545,username_373,3,no_verified,0,0,2,3,2,2,1,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
1547,username_374,1,no_verified,0,0,3,5,1,3,2,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
1549,username_289,3,no_verified,0,0,3,4,3,3,4,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1550,username_341,3,no_verified,0,0,4,5,2,3,4,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1551,username_295,3,no_verified,0,0,3,5,3,1,3,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1552,username_314,2,no_verified,0,0,1,1,1,2,1,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1556,username_375,0,no_verified,0,0,1,1,1,2,1,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
1557,username_376,3,no_verified,0,0,4,5,2,2,3,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1561,username_377,1,no_verified,0,0,1,2,3,4,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1562,username_8,1,no_verified,0,0,1,0,2,0,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
1563,username_378,3,no_verified,0,0,3,3,3,3,4,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1564,username_379,3,no_verified,0,0,3,4,3,4,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1566,username_380,3,no_verified,0,0,1,2,1,4,3,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1567,username_171,2,no_verified,0,0,4,5,4,4,4,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1568,username_171,2,no_verified,1,0,4,5,4,4,4,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1569,username_278,2,no_verified,0,0,2,3,0,1,2,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1570,username_295,3,no_verified,0,0,3,5,3,1,3,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1571,username_129,0,no_verified,0,0,3,3,1,4,4,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
1573,username_381,3,no_verified,0,0,3,5,4,4,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1574,username_216,3,no_verified,0,0,3,4,3,4,2,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1575,username_216,3,no_verified,0,1,3,4,3,4,2,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1577,username_382,2,no_verified,1,1,3,4,1,2,1,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1578,username_308,3,no_verified,1,1,4,5,4,4,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1580,username_383,3,no_verified,0,0,1,0,1,1,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1581,username_185,3,no_verified,0,0,4,3,4,2,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1582,username_384,2,no_verified,0,0,0,1,0,1,0,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1583,username_343,4,no_verified,0,0,1,2,2,1,3,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1585,username_178,4,no_verified,0,0,3,4,4,3,3,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1586,username_207,0,no_verified,0,0,0,1,0,2,1,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
1587,username_385,0,no_verified,0,0,2,3,2,4,3,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
1588,username_9,4,no_verified,0,0,4,3,4,1,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1590,username_171,2,no_verified,0,0,4,5,4,4,4,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1592,username_386,2,no_verified,0,1,2,1,2,4,2,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1594,username_387,1,no_verified,0,0,1,1,0,1,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1595,username_324,3,no_verified,0,0,2,1,3,4,3,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1598,username_232,0,no_verified,0,0,4,0,4,0,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1600,username_213,4,no_verified,0,0,4,5,4,4,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1603,username_325,1,no_verified,0,0,1,1,1,3,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1606,username_388,4,no_verified,0,0,3,3,2,1,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1607,username_289,3,no_verified,0,0,3,4,3,3,4,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1608,username_289,3,no_verified,0,0,3,4,3,3,4,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1609,username_331,3,no_verified,1,0,0,2,1,3,2,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1610,username_389,1,no_verified,0,0,2,1,0,1,1,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
1616,username_9,4,no_verified,0,0,4,3,4,1,4,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1617,username_105,0,no_verified,0,0,2,2,1,4,1,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1618,username_105,0,no_verified,0,0,2,2,1,4,1,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
1620,username_153,2,no_verified,0,0,3,4,3,3,3,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1623,username_390,4,no_verified,0,0,3,2,3,3,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1624,username_215,2,no_verified,0,0,4,4,3,0,4,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1625,username_391,0,no_verified,1,1,4,1,3,0,1,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1627,username_332,0,no_verified,1,0,1,3,0,2,0,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
1628,username_240,3,no_verified,0,0,0,0,0,1,1,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
1630,username_314,2,no_verified,0,0,1,1,1,2,1,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1631,username_392,4,no_verified,0,0,4,4,3,3,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1634,username_393,0,no_verified,0,0,2,1,1,4,3,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
1635,username_331,3,no_verified,0,0,0,2,1,3,2,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
1636,username_394,0,no_verified,0,0,2,2,1,3,1,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
1637,username_395,3,no_verified,0,0,1,1,0,2,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1638,username_396,4,no_verified,1,0,3,3,1,1,3,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1639,username_178,4,no_verified,0,0,3,4,4,3,3,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
1640,username_150,0,no_verified,0,0,1,1,0,2,0,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
1645,username_397,1,yes_verified,0,1,4,2,3,4,1,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1648,username_207,0,no_verified,0,0,0,1,0,2,1,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
1649,username_398,3,no_verified,0,0,2,4,3,3,2,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
1650,username_309,0,no_verified,0,0,4,5,3,3,1,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
1652,username_9,4,no_verified,0,0,4,3,4,1,4,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
1653,username_352,1,no_verified,0,0,1,1,1,4,2,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1655,username_399,1,no_verified,0,0,4,5,4,4,3,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1661,username_337,2,no_verified,0,0,3,4,0,1,3,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1662,username_337,2,no_verified,0,0,3,4,0,1,3,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1663,username_337,2,no_verified,0,0,3,4,0,1,3,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
1664,username_337,2,no_verified,0,0,3,4,0,1,3,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
1665,username_337,2,no_verified,0,0,3,4,0,1,3,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1666,username_337,2,no_verified,0,0,3,4,0,1,3,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1667,username_337,2,no_verified,0,0,3,4,0,1,3,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1668,username_44,1,no_verified,0,0,3,5,2,2,4,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1670,username_128,1,no_verified,0,0,4,4,1,4,3,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
1672,username_129,0,no_verified,0,0,3,3,1,4,4,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
1673,username_153,2,no_verified,0,0,3,4,3,3,3,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1674,username_280,3,no_verified,0,0,2,5,1,0,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1676,username_332,0,no_verified,0,0,1,3,0,2,0,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
1679,username_318,0,no_verified,0,0,2,0,1,1,1,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
1681,username_400,0,no_verified,0,0,1,1,2,2,3,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1682,username_401,1,no_verified,0,0,1,2,1,2,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1683,username_242,2,no_verified,0,0,2,5,3,4,3,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
1687,username_402,0,no_verified,0,0,2,3,2,2,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1688,username_153,2,no_verified,0,1,3,4,3,3,3,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1689,username_337,2,no_verified,0,0,3,4,0,1,3,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1690,username_220,2,no_verified,0,0,3,5,0,0,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1692,username_70,2,no_verified,0,0,1,2,0,1,0,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1693,username_403,0,no_verified,0,0,2,3,3,3,3,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
1694,username_123,1,no_verified,0,0,3,0,0,3,1,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
1695,username_220,2,no_verified,0,0,3,5,0,0,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1696,username_278,2,no_verified,0,0,2,3,0,1,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1699,username_171,2,no_verified,0,0,4,5,4,4,4,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1700,username_337,2,no_verified,0,0,3,4,0,1,3,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1702,username_215,2,no_verified,0,0,4,4,3,0,4,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
1708,username_171,2,no_verified,0,0,4,5,4,4,4,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1709,username_404,1,no_verified,0,0,3,4,2,3,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1710,username_171,2,no_verified,0,0,4,5,4,4,4,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1712,username_337,2,no_verified,0,0,3,4,0,1,3,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1714,username_129,0,no_verified,0,0,3,3,1,4,4,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
1716,username_405,2,no_verified,0,0,3,5,0,2,3,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
1718,username_9,4,no_verified,0,0,4,3,4,1,4,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1719,username_128,1,no_verified,0,0,4,4,1,4,3,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
1720,username_331,3,no_verified,0,0,0,2,1,3,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1721,username_280,3,no_verified,0,0,2,5,1,0,3,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1722,username_215,2,no_verified,0,0,4,4,3,0,4,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1724,username_406,3,no_verified,0,0,1,2,2,1,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1726,username_123,1,no_verified,0,0,3,0,0,3,1,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
1727,username_102,0,no_verified,0,0,1,3,2,3,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1728,username_297,4,no_verified,0,0,0,0,1,0,1,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1729,username_297,4,no_verified,0,0,0,0,1,0,1,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1732,username_337,2,no_verified,0,0,3,4,0,1,3,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1734,username_407,1,no_verified,0,1,1,0,1,3,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1736,username_408,1,no_verified,0,0,2,3,0,3,2,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1739,username_223,4,no_verified,0,0,3,5,4,0,2,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
1741,username_363,2,no_verified,0,0,1,1,0,3,1,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1742,username_254,3,no_verified,0,0,4,2,3,3,3,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1743,username_254,3,no_verified,0,0,4,2,3,3,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1745,username_284,3,no_verified,0,0,1,1,0,2,2,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1746,username_331,3,no_verified,0,0,0,2,1,3,2,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1747,username_223,4,no_verified,0,0,3,5,4,0,2,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1748,username_284,3,no_verified,0,0,1,1,0,2,2,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1749,username_284,3,no_verified,0,0,1,1,0,2,2,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1750,username_284,3,no_verified,0,0,1,1,0,2,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1751,username_407,1,no_verified,0,1,1,0,1,3,2,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1752,username_282,1,no_verified,0,0,2,3,0,3,1,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1753,username_409,3,no_verified,0,0,2,1,0,2,1,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1755,username_410,3,no_verified,0,0,1,4,1,1,0,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
1756,username_408,1,no_verified,0,0,2,3,0,3,2,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
1758,username_171,2,no_verified,0,0,4,5,4,4,4,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1760,username_207,0,no_verified,0,0,0,1,0,2,1,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
1761,username_207,0,no_verified,0,0,0,1,0,2,1,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
1762,username_339,2,no_verified,0,0,3,4,0,1,3,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1764,username_240,3,no_verified,0,0,0,0,0,1,1,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
1769,username_284,3,no_verified,0,0,1,1,0,2,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1772,username_143,1,no_verified,0,1,3,4,4,4,4,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1774,username_185,3,no_verified,0,0,4,3,4,2,4,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1775,username_337,2,no_verified,0,0,3,4,0,1,3,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1776,username_337,2,no_verified,0,0,3,4,0,1,3,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1778,username_123,1,no_verified,0,0,3,0,0,3,1,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
1779,username_411,0,no_verified,0,0,3,4,3,2,3,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
1781,username_282,1,no_verified,0,1,2,3,0,3,1,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1782,username_297,4,no_verified,0,0,0,0,1,0,1,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1783,username_297,4,no_verified,0,0,0,0,1,0,1,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
1784,username_297,4,no_verified,0,0,0,0,1,0,1,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1785,username_412,4,no_verified,0,1,4,5,4,1,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1786,username_185,3,no_verified,0,0,4,3,4,2,4,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
1787,username_185,3,no_verified,0,0,4,3,4,2,4,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1789,username_295,3,no_verified,0,0,3,5,3,1,3,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1790,username_295,3,no_verified,0,0,3,5,3,1,3,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1792,username_413,3,no_verified,0,0,4,5,2,4,1,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
1793,username_9,4,no_verified,0,0,4,3,4,1,4,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1794,username_9,4,no_verified,0,0,4,3,4,1,4,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1795,username_232,0,no_verified,0,0,4,0,4,0,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1799,username_414,4,no_verified,0,0,3,5,4,2,4,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
1801,username_337,2,no_verified,0,0,3,4,0,1,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1803,username_243,1,no_verified,0,0,1,2,0,3,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
1804,username_315,2,no_verified,0,1,0,2,0,2,1,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1805,username_213,4,no_verified,0,0,4,5,4,4,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1806,username_129,0,no_verified,0,0,3,3,1,4,4,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
1808,username_415,1,no_verified,0,0,2,3,2,0,0,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
1809,username_337,2,no_verified,0,0,3,4,0,1,3,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1810,username_243,1,no_verified,0,0,1,2,0,3,2,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
1811,username_123,1,no_verified,0,0,3,0,0,3,1,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
1812,username_308,3,no_verified,1,1,4,5,4,4,2,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1815,username_46,3,no_verified,0,0,0,0,1,1,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1816,username_416,3,no_verified,0,0,3,1,3,4,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1817,username_417,3,no_verified,0,0,4,5,4,0,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1818,username_153,2,no_verified,0,0,3,4,3,3,3,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1819,username_418,4,no_verified,0,0,4,4,4,2,4,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
1820,username_419,3,no_verified,0,0,1,0,0,3,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
1821,username_9,4,no_verified,0,0,4,3,4,1,4,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1823,username_123,1,no_verified,0,1,3,0,0,3,1,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
1824,username_123,1,no_verified,0,0,3,0,0,3,1,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
1825,username_298,0,no_verified,0,0,0,0,0,1,0,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
1826,username_298,0,no_verified,0,0,0,0,0,1,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
1827,username_386,2,no_verified,0,0,2,1,2,4,2,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1828,username_386,2,no_verified,0,0,2,1,2,4,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1829,username_386,2,no_verified,0,1,2,1,2,4,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1831,username_420,2,no_verified,1,1,4,5,4,4,4,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
1832,username_361,4,no_verified,0,0,0,1,1,2,0,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1833,username_260,0,no_verified,0,0,3,4,2,3,1,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
1834,username_332,0,no_verified,0,0,1,3,0,2,0,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
1835,username_421,3,no_verified,0,0,1,1,2,4,4,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1837,username_93,1,no_verified,0,0,2,1,0,3,3,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1838,username_422,4,no_verified,0,0,4,3,4,2,4,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1843,username_423,1,no_verified,0,0,2,4,2,2,3,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1844,username_93,1,no_verified,0,0,2,1,0,3,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1847,username_88,2,no_verified,0,1,3,2,2,3,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1848,username_424,1,no_verified,1,1,4,1,4,4,4,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
1850,username_425,1,no_verified,0,1,2,2,1,4,1,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
1856,username_280,3,no_verified,0,0,2,5,1,0,3,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1857,username_280,3,no_verified,0,0,2,5,1,0,3,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1860,username_408,1,no_verified,0,0,2,3,0,3,2,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1861,username_284,3,no_verified,0,0,1,1,0,2,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1862,username_284,3,no_verified,0,0,1,1,0,2,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1864,username_284,3,no_verified,0,0,1,1,0,2,2,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1865,username_284,3,no_verified,0,0,1,1,0,2,2,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1866,username_284,3,no_verified,0,0,1,1,0,2,2,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1867,username_284,3,no_verified,0,0,1,1,0,2,2,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
1868,username_284,3,no_verified,0,0,1,1,0,2,2,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1869,username_284,3,no_verified,0,0,1,1,0,2,2,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
1870,username_329,1,no_verified,0,1,2,2,0,3,1,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
1874,username_243,1,no_verified,0,0,1,2,0,3,2,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
1875,username_337,2,no_verified,0,0,3,4,0,1,3,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1876,username_337,2,no_verified,0,0,3,4,0,1,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
1878,username_426,3,no_verified,0,0,4,5,3,4,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
1879,username_240,3,no_verified,0,0,0,0,0,1,1,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
1882,username_240,3,no_verified,0,0,0,0,0,1,1,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
1884,username_427,4,no_verified,0,0,2,0,3,3,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
1885,username_284,3,no_verified,0,0,1,1,0,2,2,no_default_profile,no_default_profile_image,1,yes_reply,no_quote
1886,username_282,1,no_verified,0,0,2,3,0,3,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
